Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_33_segment_Lt Parietal	1: RTSTRUCT: ANON_33_segment_Rt Cerebellar
squareroot	glrlm	RunVariance	1.5377653301351561	0.3260229488593387
squareroot	glrlm	ShortRunEmphasis	0.7812171476913645	0.8592475494869867
squareroot	glrlm	ShortRunHighGrayLevelEmphasis	280.3639496936494	130.97567676382698
squareroot	glrlm	ShortRunLowGrayLevelEmphasis	0.003319362618762527	0.01987894653965564
squareroot	glszm	GrayLevelNonUniformity	29.29652996845426	11.342857142857143
squareroot	glszm	GrayLevelNonUniformityNormalized	0.0924180756102658	0.06481632653061224
squareroot	glszm	GrayLevelVariance	19.353302351501156	19.36979591836735
squareroot	glszm	HighGrayLevelZoneEmphasis	275.25236593059935	121.66857142857143
squareroot	glszm	LargeAreaEmphasis	19863.627760252366	798.2571428571429
squareroot	glszm	LargeAreaHighGrayLevelEmphasis	8358010.690851735	145276.84
squareroot	glszm	LargeAreaLowGrayLevelEmphasis	47.61574008783046	6.663927635107804
squareroot	glszm	LowGrayLevelZoneEmphasis	0.01202284550601766	0.0403524837133647
squareroot	glszm	SizeZoneNonUniformity	90.63406940063092	32.78285714285714
squareroot	glszm	SizeZoneNonUniformityNormalized	0.28591189085372526	0.18733061224489797
squareroot	glszm	SmallAreaEmphasis	0.5506809692612543	0.4336691898029823
squareroot	glszm	SmallAreaHighGrayLevelEmphasis	142.90450921443602	48.66100687956847
squareroot	glszm	SmallAreaLowGrayLevelEmphasis	0.00676143865130527	0.015180358375913163
squareroot	glszm	ZoneEntropy	5.9126866860935845	6.335357435276953
squareroot	glszm	ZonePercentage	0.05437392795883362	0.09760178471834914
squareroot	glszm	ZoneVariance	19525.39272955249	693.2824816326531
squareroot	gldm	DependenceEntropy	6.547925841479633	6.992440880566013
squareroot	gldm	DependenceNonUniformity	315.26277873070325	176.34300055772448
squareroot	gldm	DependenceNonUniformityNormalized	0.05407594832430588	0.09835080901155856
squareroot	gldm	DependenceVariance	39.38510231281389	10.723316087318565
squareroot	gldm	GrayLevelNonUniformity	1201.5320754716981	158.83045175683213
squareroot	gldm	GrayLevelVariance	4.800042396194052	14.139589137779101
squareroot	gldm	HighGrayLevelEmphasis	382.6989708404803	160.16787506971556
squareroot	gldm	LargeDependenceEmphasis	132.62847341337908	44.490239821528164
squareroot	gldm	LargeDependenceHighGrayLevelEmphasis	56126.66638078902	8395.659230340212
squareroot	gldm	LargeDependenceLowGrayLevelEmphasis	0.3197865158366279	0.5164144049970514
squareroot	gldm	LowGrayLevelEmphasis	0.0034417193920706964	0.020758027983329725
squareroot	gldm	SmallDependenceEmphasis	0.061999349999141334	0.09767565775355319
squareroot	gldm	SmallDependenceHighGrayLevelEmphasis	18.72654428779515	12.606955858808005
squareroot	gldm	SmallDependenceLowGrayLevelEmphasis	0.0005317040565120354	0.0028932643322148862
squareroot	ngtdm	Busyness	0.9623915516911749	0.5149089325078718
squareroot	ngtdm	Coarseness	0.0015228602578188253	0.007113174360956559
squareroot	ngtdm	Complexity	223.48100809421948	169.73908564946208
squareroot	ngtdm	Contrast	0.01519438344409129	0.08280305455858714
squareroot	ngtdm	Strength	1.0601561887960227	1.0004865479091576
logarithm	firstorder	10Percentile	320.1739666227527	111.2095385938402
logarithm	firstorder	90Percentile	367.68497082998897	322.5960242205255
logarithm	firstorder	Energy	2442253391.186782	541002368.3796984
logarithm	firstorder	Entropy	1.6072171839406362	3.403915719323427
logarithm	firstorder	InterquartileRange	26.488773537491227	86.90363767089104
logarithm	firstorder	Kurtosis	102.24679855446179	7.504717062727898
logarithm	firstorder	Maximum	380.57868478898183	358.1058637065463
logarithm	firstorder	MeanAbsoluteDeviation	20.57851904842459	82.4032012404524
logarithm	firstorder	Mean	345.6192349552568	235.24213090568398
logarithm	firstorder	Median	355.6380514410183	279.99400869428536
logarithm	firstorder	Minimum	-266.394289339163	-226.16657135468915
logarithm	firstorder	Range	646.9729741281449	584.2724350612355
logarithm	firstorder	RobustMeanAbsoluteDeviation	11.183918745635541	38.83961538555726
logarithm	firstorder	RootMeanSquared	647.2336423994433	549.2997968359997
logarithm	firstorder	Skewness	-8.82417327163934	-2.2563032583233875
logarithm	firstorder	TotalEnergy	2442253391.186782	541002368.3796984
logarithm	firstorder	Uniformity	0.4309513988390328	0.13759744236821075
logarithm	firstorder	Variance	2087.1913094393626	15246.128107613133
logarithm	glcm	Autocorrelation	644.8316251857879	394.67320653112034
logarithm	glcm	JointAverage	25.36613181488699	19.416504103407373
logarithm	glcm	ClusterProminence	6789.8883944689915	43246.37356533592
logarithm	glcm	ClusterShade	-205.5600686619282	-1466.4159892688972
logarithm	glcm	ClusterTendency	8.854093265643582	93.8290796753415
logarithm	glcm	Contrast	3.2921672239368798	23.297614645804984
logarithm	glcm	Correlation	0.4538238221009298	0.6124856773518549
logarithm	glcm	DifferenceAverage	0.5723035300656735	2.5618866301087047
logarithm	glcm	DifferenceEntropy	1.3145718168100267	2.7582580510809502
logarithm	glcm	DifferenceVariance	2.953987016042108	16.274852198894045
logarithm	glcm	JointEnergy	0.2927565286220146	0.04064320737052108
logarithm	glcm	JointEntropy	2.7218595497535607	6.086649491049902
logarithm	glcm	Imc1	-0.18954691548646435	-0.273006426861392
logarithm	glcm	Imc2	0.6384114006004924	0.9188316250288252
logarithm	glcm	Idm	0.8020962026044937	0.5184469240207474
logarithm	glcm	Idmn	0.9966514482018146	0.9706193258016701
logarithm	glcm	Id	0.810346609849916	0.558031934752967
logarithm	glcm	Idn	0.9817969447524284	0.9226128894310176
logarithm	glcm	InverseVariance	0.29428687869486414	0.3616261325002362
logarithm	glcm	MaximumProbability	0.5015052643772046	0.12365918805869722
logarithm	glcm	SumEntropy	2.1611721850868415	4.5121101456085215
logarithm	glcm	SumSquares	3.0365651223951167	29.281673580286608
logarithm	glrlm	GrayLevelNonUniformity	787.0688780567787	149.080793087044
logarithm	glrlm	GrayLevelNonUniformityNormalized	0.3078949212923475	0.11158593037065814
logarithm	glrlm	GrayLevelVariance	6.675234965599106	28.463875977697036
logarithm	glrlm	HighGrayLevelRunEmphasis	617.8643580944511	398.5520396465694
logarithm	glrlm	LongRunEmphasis	11.140946161014588	2.529947739553433
logarithm	glrlm	LongRunHighGrayLevelEmphasis	7373.47137479756	1144.5794784252976
logarithm	glrlm	LongRunLowGrayLevelEmphasis	0.020046933206827766	0.014721700632557216
logarithm	glrlm	LowGrayLevelRunEmphasis	0.004321040044019704	0.00990789702919347
logarithm	glrlm	RunEntropy	3.972212508126681	4.579022102041157
logarithm	glrlm	RunLengthNonUniformity	906.9551597351486	840.5588366454233
logarithm	glrlm	RunLengthNonUniformityNormalized	0.34727213879855945	0.6241237364665737
logarithm	glrlm	RunPercentage	0.4353740599023618	0.7421596808099876
logarithm	glrlm	RunVariance	5.309002529088139	0.6552035483589852
logarithm	glrlm	ShortRunEmphasis	0.6058059979629837	0.8154573702944858
logarithm	glrlm	ShortRunHighGrayLevelEmphasis	360.8643278989876	311.12395432726356
logarithm	glrlm	ShortRunLowGrayLevelEmphasis	0.003593987419955128	0.009142041397595392
logarithm	glszm	GrayLevelNonUniformity	16.632653061224488	11.314285714285715
logarithm	glszm	GrayLevelNonUniformityNormalized	0.11314729973622102	0.053877551020408164
logarithm	glszm	GrayLevelVariance	47.3461983432829	42.45133786848072
logarithm	glszm	HighGrayLevelZoneEmphasis	448.4353741496599	250.0857142857143
logarithm	glszm	LargeAreaEmphasis	97479.25170068027	1180.6714285714286
logarithm	glszm	LargeAreaHighGrayLevelEmphasis	64965153.31292517	585507.7952380952
logarithm	glszm	LargeAreaLowGrayLevelEmphasis	146.52135466586006	2.6435217402839024
logarithm	glszm	LowGrayLevelZoneEmphasis	0.02571336054771093	0.02476966962330325
logarithm	glszm	SizeZoneNonUniformity	41.734693877551024	56.67619047619048
logarithm	glszm	SizeZoneNonUniformityNormalized	0.283909482160211	0.26988662131519275
logarithm	glszm	SmallAreaEmphasis	0.5472489004221471	0.5250929380350506
logarithm	glszm	SmallAreaHighGrayLevelEmphasis	216.73644308407845	115.7905928082659
logarithm	glszm	SmallAreaLowGrayLevelEmphasis	0.011533483031572112	0.013990467103128413
logarithm	glszm	ZoneEntropy	5.531371803631384	6.232785101861461
logarithm	glszm	ZonePercentage	0.02521440823327616	0.11712214166201897
logarithm	glszm	ZoneVariance	95906.34689249849	1107.772358276644
logarithm	gldm	DependenceEntropy	5.631946506110175	6.839356196821181
logarithm	gldm	DependenceNonUniformity	254.12727272727273	117.49191299498048
logarithm	gldm	DependenceNonUniformityNormalized	0.04358958365819429	0.06552811656161767
logarithm	gldm	DependenceVariance	57.681995121936865	27.496789429301344
logarithm	gldm	GrayLevelNonUniformity	2512.4466552315607	246.7122141662019
logarithm	gldm	GrayLevelVariance	3.3340410840009524	24.31688891142321
logarithm	gldm	HighGrayLevelEmphasis	642.8166380789022	420.6887897378695
logarithm	gldm	LargeDependenceEmphasis	303.55300171526585	86.84606804238706
logarithm	gldm	LargeDependenceHighGrayLevelEmphasis	202451.88524871354	43342.06190741774
logarithm	gldm	LargeDependenceLowGrayLevelEmphasis	0.4627285992034287	0.22516195771066105
logarithm	gldm	LowGrayLevelEmphasis	0.0027665325824859934	0.008218070787594211
logarithm	gldm	SmallDependenceEmphasis	0.027670324332681805	0.10355154234693613
logarithm	gldm	SmallDependenceHighGrayLevelEmphasis	13.576995327646388	27.965785541763708
logarithm	gldm	SmallDependenceLowGrayLevelEmphasis	0.000417224858897976	0.0022379662129060848
logarithm	ngtdm	Busyness	0.7150454728659547	0.26948675101893066
logarithm	ngtdm	Coarseness	0.0014720386392615078	0.0049596337211357325
logarithm	ngtdm	Complexity	169.4963936167183	465.95766524140873
logarithm	ngtdm	Contrast	0.0069994486713262066	0.13305205845280327
logarithm	ngtdm	Strength	3.228926579878835	2.1074638565561274
gradient	firstorder	10Percentile	14.661859416961669	17.13467483520508
gradient	firstorder	90Percentile	116.27039642333985	75.9660873413086
gradient	firstorder	Energy	755685647.746464	212703120.8003719
gradient	firstorder	Entropy	2.4993996277115293	1.9181979964965126
gradient	firstorder	InterquartileRange	49.29618453979492	28.82713508605957
gradient	firstorder	Kurtosis	3.514610191613259	3.956618875010317
gradient	firstorder	Maximum	210.5275115966797	153.27035522460938
gradient	firstorder	MeanAbsoluteDeviation	30.569490198444292	18.137105341523938
gradient	firstorder	Mean	57.930634606181044	43.64965798920649
gradient	firstorder	Median	50.28016662597656	39.5395622253418
gradient	firstorder	Minimum	0.9871119856834412	0.8659647107124329
gradient	firstorder	Range	209.54039961099625	152.40439051389694
gradient	firstorder	RobustMeanAbsoluteDeviation	20.883497127498586	12.384266597906656
gradient	firstorder	RootMeanSquared	360.0280262929188	344.42668060979173
gradient	firstorder	Skewness	0.9544608024285981	0.941782273868314
gradient	firstorder	TotalEnergy	755685647.746464	212703120.8003719
gradient	firstorder	Uniformity	0.2041923098423309	0.3092005254368089
gradient	firstorder	Variance	1505.8405267911394	534.6508797808738
gradient	glcm	Autocorrelation	8.413162563345981	5.241151857284891
gradient	glcm	JointAverage	2.6917828825746617	2.210914122781489
gradient	glcm	ClusterProminence	177.72831363430188	22.337971821237485
gradient	glcm	ClusterShade	17.590825702250267	3.0297848581962317
gradient	glcm	ClusterTendency	6.840055220001314	2.4993496272246754
gradient	glcm	Contrast	2.180525366831154	1.0886007590855984
gradient	glcm	Correlation	0.5112149276937472	0.39224367167730845
gradient	glcm	DifferenceAverage	0.9969834157902611	0.7418444317402718
gradient	glcm	DifferenceEntropy	1.883681835442026	1.4864161535751197
gradient	glcm	DifferenceVariance	1.1607167614548903	0.5271194665618051
gradient	glcm	JointEnergy	0.06355171525023404	0.11297610308016513
gradient	glcm	JointEntropy	4.5708282386038395	3.6188248098169398
gradient	glcm	Imc1	-0.11457774117004751	-0.0801636507112155
gradient	glcm	Imc2	0.6203687585118812	0.48490601631462976
gradient	glcm	Idm	0.6076454586917509	0.6633239035064881
gradient	glcm	Idmn	0.9761002517036808	0.9793439049878431
gradient	glcm	Id	0.6398321630678776	0.680300947411436
gradient	glcm	Idn	0.9097514698992638	0.9118546258443108
gradient	glcm	InverseVariance	0.4332153999814251	0.49747367510810087
gradient	glcm	MaximumProbability	0.1314125807647476	0.22996560457854864
gradient	glcm	SumEntropy	3.2244739470786565	2.601234351793111
gradient	glcm	SumSquares	2.2551451467081165	0.8969875965775684
gradient	glrlm	GrayLevelNonUniformity	737.7807878762352	341.524908558816
gradient	glrlm	GrayLevelNonUniformityNormalized	0.18829650909335155	0.2801115533639637
gradient	glrlm	GrayLevelVariance	2.6543870584361358	1.0825026245519425
gradient	glrlm	HighGrayLevelRunEmphasis	12.135249555298602	6.566349039039332
gradient	glrlm	LongRunEmphasis	3.3238873933679707	3.334394882694476
gradient	glrlm	LongRunHighGrayLevelEmphasis	27.14273872111267	17.706925008381354
gradient	glrlm	LongRunLowGrayLevelEmphasis	1.329152035334744	1.2070924969647199
gradient	glrlm	LowGrayLevelRunEmphasis	0.2705485694846796	0.3510650507448512
gradient	glrlm	RunEntropy	3.8672182715090555	3.2941589380904253
gradient	glrlm	RunLengthNonUniformity	2134.3970345365246	662.3170086876669
gradient	glrlm	RunLengthNonUniformityNormalized	0.5388142306769439	0.5330340656740241
gradient	glrlm	RunPercentage	0.6724897743765669	0.6778497576043588
gradient	glrlm	RunVariance	1.047745941444907	1.0066216191571702
gradient	glrlm	ShortRunEmphasis	0.7604732738386143	0.7536398803763269
gradient	glrlm	ShortRunHighGrayLevelEmphasis	10.260129992718861	5.286425029266608
gradient	glrlm	ShortRunLowGrayLevelEmphasis	0.18024039902740277	0.25914964094230813
gradient	glszm	GrayLevelNonUniformity	32.711711711711715	10.423076923076923
gradient	glszm	GrayLevelNonUniformityNormalized	0.14735005275545815	0.20044378698224852
gradient	glszm	GrayLevelVariance	4.68145848551254	2.962647928994083
gradient	glszm	HighGrayLevelZoneEmphasis	22.57207207207207	14.288461538461538
gradient	glszm	LargeAreaEmphasis	26110.0	16529.326923076922
gradient	glszm	LargeAreaHighGrayLevelEmphasis	156986.9054054054	80490.01923076923
gradient	glszm	LargeAreaLowGrayLevelEmphasis	8673.452716872202	4332.249799515961
gradient	glszm	LowGrayLevelZoneEmphasis	0.22371476848163355	0.31157302023373445
gradient	glszm	SizeZoneNonUniformity	58.63963963963964	9.5
gradient	glszm	SizeZoneNonUniformityNormalized	0.26414252089927764	0.18269230769230768
gradient	glszm	SmallAreaEmphasis	0.5264237290925594	0.4130268097724732
gradient	glszm	SmallAreaHighGrayLevelEmphasis	11.7426655788886	6.576653929184359
gradient	glszm	SmallAreaLowGrayLevelEmphasis	0.1396944810642243	0.13097005154240582
gradient	glszm	ZoneEntropy	5.240470572360911	4.734308353573246
gradient	glszm	ZonePercentage	0.038078902229845626	0.029001673173452314
gradient	glszm	ZoneVariance	25420.346156967782	15340.403476331361
gradient	gldm	DependenceEntropy	6.451546541181539	5.721077558308479
gradient	gldm	DependenceNonUniformity	329.4778730703259	118.87172336865588
gradient	gldm	DependenceNonUniformityNormalized	0.056514214934875795	0.06629767059043831
gradient	gldm	DependenceVariance	27.980813265507273	18.483345874098596
gradient	gldm	GrayLevelNonUniformity	1190.4411663807891	554.3965421081986
gradient	gldm	GrayLevelVariance	2.462107364463104	0.9411589782288375
gradient	gldm	HighGrayLevelEmphasis	10.436192109777016	6.030674846625767
gradient	gldm	LargeDependenceEmphasis	118.52109777015437	106.3909648633575
gradient	gldm	LargeDependenceHighGrayLevelEmphasis	627.7295025728988	486.9029559397658
gradient	gldm	LargeDependenceLowGrayLevelEmphasis	58.693096805074234	39.228228367941334
gradient	gldm	LowGrayLevelEmphasis	0.319326971421311	0.35697100907661816
gradient	gldm	SmallDependenceEmphasis	0.0493256800491978	0.036934871649784026
gradient	gldm	SmallDependenceHighGrayLevelEmphasis	0.9238792670007304	0.40780576659759893
gradient	gldm	SmallDependenceLowGrayLevelEmphasis	0.011307950492389224	0.011707526602988452
gradient	ngtdm	Busyness	34.0961192080327	13.724121213707086
gradient	ngtdm	Coarseness	0.0014122303457486335	0.004257230441297688
gradient	ngtdm	Complexity	28.411470006602844	14.006248882849231
gradient	ngtdm	Contrast	0.04935242840289227	0.024140719635562424
gradient	ngtdm	Strength	0.05932013663214607	0.11571551975062999
log-sigma-1-0-mm-3D	firstorder	10Percentile	-63.62441444396973	-37.09694213867188
log-sigma-1-0-mm-3D	firstorder	90Percentile	28.77291641235353	36.67918319702149
log-sigma-1-0-mm-3D	firstorder	Energy	475521676.9001433	164313034.7136973
log-sigma-1-0-mm-3D	firstorder	Entropy	2.6243389603800957	2.3302955238963854
log-sigma-1-0-mm-3D	firstorder	InterquartileRange	45.56598496437073	41.619693756103516
log-sigma-1-0-mm-3D	firstorder	Kurtosis	3.9982620328915948	3.3216089022984647
log-sigma-1-0-mm-3D	firstorder	Maximum	186.42819213867188	94.93488311767578
log-sigma-1-0-mm-3D	firstorder	MeanAbsoluteDeviation	28.466847136815478	24.05571900683606
log-sigma-1-0-mm-3D	firstorder	Mean	-16.82093624091271	1.2277610874082945
log-sigma-1-0-mm-3D	firstorder	Median	-17.343204498291016	4.129205703735352
log-sigma-1-0-mm-3D	firstorder	Minimum	-130.96072387695312	-106.41168975830078
log-sigma-1-0-mm-3D	firstorder	Range	317.388916015625	201.34657287597656
log-sigma-1-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	19.050938543743786	16.97872779621363
log-sigma-1-0-mm-3D	firstorder	RootMeanSquared	285.5951857138711	302.723310165239
log-sigma-1-0-mm-3D	firstorder	Skewness	0.3065753888389663	-0.5527839800065192
log-sigma-1-0-mm-3D	firstorder	TotalEnergy	475521676.9001433	164313034.7136973
log-sigma-1-0-mm-3D	firstorder	Uniformity	0.19655405146974453	0.23136047758386158
log-sigma-1-0-mm-3D	firstorder	Variance	1374.2279514673128	903.2384676667709
log-sigma-1-0-mm-3D	glcm	Autocorrelation	35.28375641722909	32.9121731150055
log-sigma-1-0-mm-3D	glcm	JointAverage	5.827231019729021	5.6501308314559475
log-sigma-1-0-mm-3D	glcm	ClusterProminence	212.4913368855637	78.94655408179695
log-sigma-1-0-mm-3D	glcm	ClusterShade	6.987029030570332	-5.8545287809572155
log-sigma-1-0-mm-3D	glcm	ClusterTendency	7.204838619219628	5.021867470580324
log-sigma-1-0-mm-3D	glcm	Contrast	1.8970457678001944	1.0723999620848947
log-sigma-1-0-mm-3D	glcm	Correlation	0.5834316821654948	0.647586096688597
log-sigma-1-0-mm-3D	glcm	DifferenceAverage	0.9764575441494685	0.7273634047668118
log-sigma-1-0-mm-3D	glcm	DifferenceEntropy	1.7952025688416646	1.4648560054397417
log-sigma-1-0-mm-3D	glcm	DifferenceVariance	0.9098479934973176	0.5257021719400197
log-sigma-1-0-mm-3D	glcm	JointEnergy	0.05383263381941952	0.07876334693623047
log-sigma-1-0-mm-3D	glcm	JointEntropy	4.864427019883457	4.150425903399112
log-sigma-1-0-mm-3D	glcm	Imc1	-0.14007294492902514	-0.19826867685002683
log-sigma-1-0-mm-3D	glcm	Imc2	0.6879271665360258	0.7550478609192232
log-sigma-1-0-mm-3D	glcm	Idm	0.5979498456705609	0.6704042947402145
log-sigma-1-0-mm-3D	glcm	Idmn	0.9906997017846456	0.9873675914510783
log-sigma-1-0-mm-3D	glcm	Id	0.6290181018113804	0.6865873724470817
log-sigma-1-0-mm-3D	glcm	Idn	0.9384831738378874	0.9302620066829866
log-sigma-1-0-mm-3D	glcm	InverseVariance	0.47177670187189386	0.4908731568797084
log-sigma-1-0-mm-3D	glcm	MaximumProbability	0.12745635267397282	0.1398308352673816
log-sigma-1-0-mm-3D	glcm	SumEntropy	3.4378405775382554	3.131855247933754
log-sigma-1-0-mm-3D	glcm	SumSquares	2.275471096754956	1.5235668581663047
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformity	738.8917216400043	265.9687989223325
log-sigma-1-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.18162507539515702	0.2206647323077379
log-sigma-1-0-mm-3D	glrlm	GrayLevelVariance	2.5921989975827917	1.7329768183391596
log-sigma-1-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	36.870711564901825	31.33550408126632
log-sigma-1-0-mm-3D	glrlm	LongRunEmphasis	3.067691788911076	3.544616370222096
log-sigma-1-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	108.64972847139016	121.94635077025781
log-sigma-1-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.11307811691344945	0.13036462833231222
log-sigma-1-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.039751624496415415	0.04700625407067738
log-sigma-1-0-mm-3D	glrlm	RunEntropy	3.942571136876104	3.6928045000462175
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformity	2315.1960787021335	636.1841774112606
log-sigma-1-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.5610997506557525	0.5182678531380441
log-sigma-1-0-mm-3D	glrlm	RunPercentage	0.6970444649689932	0.6688403620918959
log-sigma-1-0-mm-3D	glrlm	RunVariance	0.9141172700445584	1.1279502225078615
log-sigma-1-0-mm-3D	glrlm	ShortRunEmphasis	0.7741720909569482	0.7425606671243637
log-sigma-1-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	28.893267574139678	22.622624351495805
log-sigma-1-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.03135216857471395	0.037550504280709635
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformity	19.834285714285713	8.090909090909092
log-sigma-1-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.11333877551020408	0.14710743801652892
log-sigma-1-0-mm-3D	glszm	GrayLevelVariance	7.433469387755102	4.694214876033058
log-sigma-1-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	51.371428571428574	27.90909090909091
log-sigma-1-0-mm-3D	glszm	LargeAreaEmphasis	32450.594285714287	11581.036363636364
log-sigma-1-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	1085803.622857143	398131.4727272727
log-sigma-1-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1051.0512950702096	363.0503726293548
log-sigma-1-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.061540319197432324	0.11817934732815685
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformity	26.12	6.454545454545454
log-sigma-1-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.14925714285714287	0.11735537190082644
log-sigma-1-0-mm-3D	glszm	SmallAreaEmphasis	0.3710665152278377	0.31179453919588407
log-sigma-1-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	19.672303480131937	8.578596575872734
log-sigma-1-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.025243486252770453	0.05527315143293641
log-sigma-1-0-mm-3D	glszm	ZoneEntropy	6.049460150351202	5.158365849770275
log-sigma-1-0-mm-3D	glszm	ZonePercentage	0.030017152658662092	0.03067484662576687
log-sigma-1-0-mm-3D	glszm	ZoneVariance	31340.752653061223	10518.276363636363
log-sigma-1-0-mm-3D	gldm	DependenceEntropy	6.568550920212505	6.136902426770856
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformity	389.5581475128645	112.51254880089236
log-sigma-1-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06681957933325292	0.0627510032352997
log-sigma-1-0-mm-3D	gldm	DependenceVariance	20.951213366716782	19.70022044581254
log-sigma-1-0-mm-3D	gldm	GrayLevelNonUniformity	1145.9101200686107	414.8293363078639
log-sigma-1-0-mm-3D	gldm	GrayLevelVariance	2.2884972446887066	1.5605367468269893
log-sigma-1-0-mm-3D	gldm	HighGrayLevelEmphasis	36.32761578044597	32.46123814835471
log-sigma-1-0-mm-3D	gldm	LargeDependenceEmphasis	99.74957118353345	112.05521472392638
log-sigma-1-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	3496.21166380789	4015.218627997769
log-sigma-1-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	3.4040535515736914	3.625807681643024
log-sigma-1-0-mm-3D	gldm	LowGrayLevelEmphasis	0.03857087840395398	0.042752139788182736
log-sigma-1-0-mm-3D	gldm	SmallDependenceEmphasis	0.0401006375306676	0.033272562648157054
log-sigma-1-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	1.7423189734708473	0.9347210839739887
log-sigma-1-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.001941197314712963	0.003271364954055717
log-sigma-1-0-mm-3D	ngtdm	Busyness	5.198873601067285	2.8346039131711938
log-sigma-1-0-mm-3D	ngtdm	Coarseness	0.0017636905145349366	0.005944029781867335
log-sigma-1-0-mm-3D	ngtdm	Complexity	56.88145320127269	16.146619460905146
log-sigma-1-0-mm-3D	ngtdm	Contrast	0.01557613901828721	0.020533515601484288
log-sigma-1-0-mm-3D	ngtdm	Strength	0.1652661775670066	0.1809810584128639
log-sigma-2-0-mm-3D	firstorder	10Percentile	-87.44320678710938	-52.01837158203125
log-sigma-2-0-mm-3D	firstorder	90Percentile	19.390767478942873	55.88408508300781
log-sigma-2-0-mm-3D	firstorder	Energy	421768276.2859282	166394240.39622343
log-sigma-2-0-mm-3D	firstorder	Entropy	2.774340183323416	2.7001451819646993
log-sigma-2-0-mm-3D	firstorder	InterquartileRange	56.473207235336304	60.65574645996094
log-sigma-2-0-mm-3D	firstorder	Kurtosis	2.7782194529601236	2.744831119880427
log-sigma-2-0-mm-3D	firstorder	Maximum	110.21182250976562	78.30543518066406
log-sigma-2-0-mm-3D	firstorder	MeanAbsoluteDeviation	33.01136810940442	33.13972689214454
log-sigma-2-0-mm-3D	firstorder	Mean	-34.160496297079945	1.9088233840977487
log-sigma-2-0-mm-3D	firstorder	Median	-35.217851638793945	3.2135276794433594
log-sigma-2-0-mm-3D	firstorder	Minimum	-148.34385681152344	-125.62315368652344
log-sigma-2-0-mm-3D	firstorder	Range	258.55567932128906	203.9285888671875
log-sigma-2-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	23.445490518377838	24.183026769536244
log-sigma-2-0-mm-3D	firstorder	RootMeanSquared	268.9692784990825	304.6344397519796
log-sigma-2-0-mm-3D	firstorder	Skewness	0.10866626887107932	-0.38316916515252397
log-sigma-2-0-mm-3D	firstorder	TotalEnergy	421768276.2859282	166394240.39622343
log-sigma-2-0-mm-3D	firstorder	Uniformity	0.16726266516421542	0.1698639656170476
log-sigma-2-0-mm-3D	firstorder	Variance	1673.831047302173	1653.2042458321466
log-sigma-2-0-mm-3D	glcm	Autocorrelation	27.667613037182335	47.08733402333332
log-sigma-2-0-mm-3D	glcm	JointAverage	5.056461702873917	6.685617749748833
log-sigma-2-0-mm-3D	glcm	ClusterProminence	264.86312515283703	267.67286273401015
log-sigma-2-0-mm-3D	glcm	ClusterShade	4.609747324789883	-13.466082412021818
log-sigma-2-0-mm-3D	glcm	ClusterTendency	9.75806073598076	10.332379655992817
log-sigma-2-0-mm-3D	glcm	Contrast	1.3618078117313603	0.7788218173592979
log-sigma-2-0-mm-3D	glcm	Correlation	0.7554658945220821	0.8604715045023154
log-sigma-2-0-mm-3D	glcm	DifferenceAverage	0.8473037740112465	0.6101298932247281
log-sigma-2-0-mm-3D	glcm	DifferenceEntropy	1.5843823723240111	1.2824500835557147
log-sigma-2-0-mm-3D	glcm	DifferenceVariance	0.6084776297560766	0.3816955682312967
log-sigma-2-0-mm-3D	glcm	JointEnergy	0.04605922868068898	0.06513311115867351
log-sigma-2-0-mm-3D	glcm	JointEntropy	4.87934459854789	4.336260470485375
log-sigma-2-0-mm-3D	glcm	Imc1	-0.24099103851952483	-0.38859979496140273
