Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_4_segment_Rt Parietal
log-sigma-4-0-mm-3D	glcm	Autocorrelation	3.1400823186241382
log-sigma-4-0-mm-3D	glcm	JointAverage	1.7303912864050648
log-sigma-4-0-mm-3D	glcm	ClusterProminence	1.9870141698461117
log-sigma-4-0-mm-3D	glcm	ClusterShade	-0.10238826320304172
log-sigma-4-0-mm-3D	glcm	ClusterTendency	0.854293582261428
log-sigma-4-0-mm-3D	glcm	Contrast	0.27248806438776374
log-sigma-4-0-mm-3D	glcm	Correlation	0.5168810922486737
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.27248806438776374
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.8322427411560059
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.19479263828170662
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.3296926593459427
log-sigma-4-0-mm-3D	glcm	JointEntropy	2.010486565316681
log-sigma-4-0-mm-3D	glcm	Imc1	-0.21286020546401424
log-sigma-4-0-mm-3D	glcm	Imc2	0.6017705889229268
log-sigma-4-0-mm-3D	glcm	Idm	0.8637559678061181
log-sigma-4-0-mm-3D	glcm	Idmn	0.9727511935612235
log-sigma-4-0-mm-3D	glcm	Id	0.8637559678061181
log-sigma-4-0-mm-3D	glcm	Idn	0.9318779839030591
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.27248806438776374
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.5089947626083575
log-sigma-4-0-mm-3D	glcm	SumEntropy	1.737998500928918
log-sigma-4-0-mm-3D	glcm	SumSquares	0.28169541166229795
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	91.18329859619368
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.5193042827708896
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.3112134039130214
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	4.008676878189745
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	7.288816872160409
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	24.79701515783644
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	3.178783794380423
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.3815984132910365
log-sigma-4-0-mm-3D	glrlm	RunEntropy	3.079363943541262
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	48.852049852747946
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.2702514956829921
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.44587981992562153
log-sigma-4-0-mm-3D	glrlm	RunVariance	1.7315882827947677
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.4560608543563734
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	2.180571890869358
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.13761132564856296
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	2.2
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.44
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	0.64
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	6.4
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	16685.8
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	61748.2
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	5513.533333333333
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.31666666666666665
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.2
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.06302486395201719
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.5670329738136088
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.007022836486619252
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	2.321928094887361
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.01272264631043257
log-sigma-4-0-mm-3D	glszm	ZoneVariance	10507.84
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	4.696786181822033
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	28.8117048346056
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.07331222604225343
log-sigma-4-0-mm-3D	gldm	DependenceVariance	20.617964506082913
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	212.93893129770993
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.27706233125497737
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	3.6055979643765905
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	257.9974554707379
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	807.6259541984733
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	124.27707096409387
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.42210913203279615
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.009124392460935401
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.057580331088805586
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0023831060919263618
log-sigma-4-0-mm-3D	ngtdm	Busyness	8.699081128562964
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.024236687387472804
log-sigma-4-0-mm-3D	ngtdm	Complexity	0.7442823979496923
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.022432209330173033
log-sigma-4-0-mm-3D	ngtdm	Strength	0.061256066282306836
log-sigma-5-0-mm-3D	firstorder	10Percentile	-41.71102294921875
log-sigma-5-0-mm-3D	firstorder	90Percentile	-22.20485153198242
log-sigma-5-0-mm-3D	firstorder	Energy	28327226.60447591
log-sigma-5-0-mm-3D	firstorder	Entropy	0.7388970190797247
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	11.894222259521484
log-sigma-5-0-mm-3D	firstorder	Kurtosis	2.351359057627417
log-sigma-5-0-mm-3D	firstorder	Maximum	-11.17430305480957
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	6.137991295529928
log-sigma-5-0-mm-3D	firstorder	Mean	-31.62546992119942
log-sigma-5-0-mm-3D	firstorder	Median	-31.6601619720459
log-sigma-5-0-mm-3D	firstorder	Minimum	-45.84480285644531
log-sigma-5-0-mm-3D	firstorder	Range	34.67049980163574
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	4.5610322931536125
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	268.4761758682594
log-sigma-5-0-mm-3D	firstorder	Skewness	0.1749283274663665
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	28327226.60447591
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.6697680140369962
log-sigma-5-0-mm-3D	firstorder	Variance	54.56861382752805
log-sigma-5-0-mm-3D	glcm	Autocorrelation	1.3900854041868826
log-sigma-5-0-mm-3D	glcm	JointAverage	1.1536469332451877
log-sigma-5-0-mm-3D	glcm	ClusterProminence	0.7117145819505379
log-sigma-5-0-mm-3D	glcm	ClusterShade	0.42277873702255425
log-sigma-5-0-mm-3D	glcm	ClusterTendency	0.37800779142618257
log-sigma-5-0-mm-3D	glcm	Contrast	0.14171079109735998
log-sigma-5-0-mm-3D	glcm	Correlation	0.44776418519758
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.14171079109735998
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.5822121706548583
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.12050043033902119
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.6196402783992074
log-sigma-5-0-mm-3D	glcm	JointEntropy	1.1114271803472866
log-sigma-5-0-mm-3D	glcm	Imc1	-0.19880886224316432
log-sigma-5-0-mm-3D	glcm	Imc2	0.4403704287796344
log-sigma-5-0-mm-3D	glcm	Idm	0.9291446044513201
log-sigma-5-0-mm-3D	glcm	Idmn	0.9716578417805283
log-sigma-5-0-mm-3D	glcm	Id	0.9291446044513201
log-sigma-5-0-mm-3D	glcm	Idn	0.9527630696342134
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.14171079109735998
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.7754976712061323
log-sigma-5-0-mm-3D	glcm	SumEntropy	0.9697163892499266
log-sigma-5-0-mm-3D	glcm	SumSquares	0.12992964563088563
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	70.56762830238769
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.5147455685899665
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.2426272157050168
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	2.252937576485433
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	12.42993284317166
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	16.18556231377012
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	11.491025475522047
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.6867656058786417
log-sigma-5-0-mm-3D	glrlm	RunEntropy	2.9329303625618555
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	30.27512141322938
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.21553253607299935
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.3486005089058524
log-sigma-5-0-mm-3D	glrlm	RunVariance	3.518337864854492
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.41590075000754323
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.3807046860937855
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.17469976598598272
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	51722.5
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	61808.5
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	49201.0
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	7.953000787555042e-05
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.00030261150698322444
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	2.3759633098631924e-05
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.005089058524173028
log-sigma-5-0-mm-3D	glszm	ZoneVariance	13110.25
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	4.60243824397159
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	25.264631043256998
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06428659298538676
log-sigma-5-0-mm-3D	gldm	DependenceVariance	47.76949025244579
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	263.2188295165394
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.16511599298150198
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	1.6259541984732824
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	369.4834605597964
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	428.75063613231555
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	354.6666666666667
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.8435114503816794
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.008912940833593327
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.02825241437556975
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004078072448099223
log-sigma-5-0-mm-3D	ngtdm	Busyness	37.24354290286613
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.03589171678333214
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.1417892199165115
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.026555939735870848
log-sigma-5-0-mm-3D	ngtdm	Strength	0.03164207178949042
wavelet-LLH	firstorder	10Percentile	-62.21331550059565
wavelet-LLH	firstorder	90Percentile	26.472907202151337
wavelet-LLH	firstorder	Energy	32611303.505031213
wavelet-LLH	firstorder	Entropy	2.5602397280118385
wavelet-LLH	firstorder	InterquartileRange	44.53124837346725
wavelet-LLH	firstorder	Kurtosis	3.7056673381756347
wavelet-LLH	firstorder	Maximum	116.83140307944403
wavelet-LLH	firstorder	MeanAbsoluteDeviation	28.000528979359526
wavelet-LLH	firstorder	Mean	-14.264828097531678
wavelet-LLH	firstorder	Median	-14.280410787375018
wavelet-LLH	firstorder	Minimum	-104.67520554249292
wavelet-LLH	firstorder	Range	221.50660862193695
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	18.23644932634013
wavelet-LLH	firstorder	RootMeanSquared	288.0632153596436
wavelet-LLH	firstorder	Skewness	0.3592332147475981
wavelet-LLH	firstorder	TotalEnergy	32611303.505031213
wavelet-LLH	firstorder	Uniformity	0.20514862511249668
wavelet-LLH	firstorder	Variance	1335.8275812033055
wavelet-LLH	glcm	Autocorrelation	24.864665401658325
wavelet-LLH	glcm	JointAverage	4.943950903574263
wavelet-LLH	glcm	ClusterProminence	95.2228548667695
wavelet-LLH	glcm	ClusterShade	2.360022017167301
wavelet-LLH	glcm	ClusterTendency	5.013232604725828
wavelet-LLH	glcm	Contrast	3.328269766317545
wavelet-LLH	glcm	Correlation	0.19811262121922588
wavelet-LLH	glcm	DifferenceAverage	1.348486526742584
wavelet-LLH	glcm	DifferenceEntropy	2.0717827419521284
wavelet-LLH	glcm	DifferenceVariance	1.39984514275546
wavelet-LLH	glcm	JointEnergy	0.04945109874380456
wavelet-LLH	glcm	JointEntropy	4.852843711045218
wavelet-LLH	glcm	Imc1	-0.08712138133318761
wavelet-LLH	glcm	Imc2	0.5371540591267465
wavelet-LLH	glcm	Idm	0.5024024977357068
wavelet-LLH	glcm	Idmn	0.9702447588721052
wavelet-LLH	glcm	Id	0.5515786871313723
wavelet-LLH	glcm	Idn	0.8906103417525404
wavelet-LLH	glcm	InverseVariance	0.4517291636333164
wavelet-LLH	glcm	MaximumProbability	0.1056922685306266
wavelet-LLH	glcm	SumEntropy	3.131845599890784
wavelet-LLH	glcm	SumSquares	2.0853755927608435
wavelet-LLH	glrlm	GrayLevelNonUniformity	60.609621360981905
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.19202900928397998
wavelet-LLH	glrlm	GrayLevelVariance	2.4236706557057803
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	26.95030291763336
wavelet-LLH	glrlm	LongRunEmphasis	1.9076090324285426
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	50.94124386188617
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.10537996920798998
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.06108861926158404
wavelet-LLH	glrlm	RunEntropy	3.4358653324541475
wavelet-LLH	glrlm	RunLengthNonUniformity	217.01655369428306
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.6779180387624565
wavelet-LLH	glrlm	RunPercentage	0.8040712468193385
wavelet-LLH	glrlm	RunVariance	0.3192255790370992
wavelet-LLH	glrlm	ShortRunEmphasis	0.8449064363840015
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	22.871844458065652
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.053303227714214946
wavelet-LLH	glszm	GrayLevelNonUniformity	4.411764705882353
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.12975778546712802
wavelet-LLH	glszm	GrayLevelVariance	6.228373702422147
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	34.88235294117647
wavelet-LLH	glszm	LargeAreaEmphasis	791.3235294117648
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	19923.264705882353
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	35.467515445993214
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.098036603530301
wavelet-LLH	glszm	SizeZoneNonUniformity	7.352941176470588
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.21626297577854672
wavelet-LLH	glszm	SmallAreaEmphasis	0.42875890327574256
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	17.17186341863835
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.04866283170895571
wavelet-LLH	glszm	ZoneEntropy	4.410417252760512
wavelet-LLH	glszm	ZonePercentage	0.08651399491094147
wavelet-LLH	glszm	ZoneVariance	657.7171280276816
wavelet-LLH	gldm	DependenceEntropy	5.568229960055051
wavelet-LLH	gldm	DependenceNonUniformity	37.910941475826974
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.09646549993849102
wavelet-LLH	gldm	DependenceVariance	9.617090431145556
wavelet-LLH	gldm	GrayLevelNonUniformity	80.6234096692112
wavelet-LLH	gldm	GrayLevelVariance	2.1921151966021144
wavelet-LLH	gldm	HighGrayLevelEmphasis	26.83715012722646
wavelet-LLH	gldm	LargeDependenceEmphasis	46.7557251908397
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	1252.3384223918574
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	2.096902746043286
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.058715441859525826
wavelet-LLH	gldm	SmallDependenceEmphasis	0.08485324894008303
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	2.8236032239734903
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.007236396259054909
wavelet-LLH	ngtdm	Busyness	0.9445357693162163
wavelet-LLH	ngtdm	Coarseness	0.019343440895080038
wavelet-LLH	ngtdm	Complexity	36.730898667799266
wavelet-LLH	ngtdm	Contrast	0.04492708318258432
wavelet-LLH	ngtdm	Strength	0.5920244389836026
wavelet-LHL	firstorder	10Percentile	-50.11227283410399
wavelet-LHL	firstorder	90Percentile	30.495993633577402
wavelet-LHL	firstorder	Energy	33429471.527080443
wavelet-LHL	firstorder	Entropy	2.4568465100693824
wavelet-LHL	firstorder	InterquartileRange	46.376282244094796
wavelet-LHL	firstorder	Kurtosis	3.030724439774123
wavelet-LHL	firstorder	Maximum	77.57326204171872
wavelet-LHL	firstorder	MeanAbsoluteDeviation	25.687016314212457
wavelet-LHL	firstorder	Mean	-10.13449174621351
wavelet-LHL	firstorder	Median	-11.314072085809364
wavelet-LHL	firstorder	Minimum	-106.01422128177211
wavelet-LHL	firstorder	Range	183.58748332349083
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	18.04202810136175
wavelet-LHL	firstorder	RootMeanSquared	291.65436481689096
wavelet-LHL	firstorder	Skewness	-0.07420177668362635
wavelet-LHL	firstorder	TotalEnergy	33429471.527080443
wavelet-LHL	firstorder	Uniformity	0.21360449080278926
wavelet-LHL	firstorder	Variance	1040.2556415181655
wavelet-LHL	glcm	Autocorrelation	26.255049576720054
wavelet-LHL	glcm	JointAverage	5.099020390595741
wavelet-LHL	glcm	ClusterProminence	48.00132319293102
wavelet-LHL	glcm	ClusterShade	0.35741059664987207
wavelet-LHL	glcm	ClusterTendency	3.812229388734433
wavelet-LHL	glcm	Contrast	2.795146562557484
wavelet-LHL	glcm	Correlation	0.14667881485266288
wavelet-LHL	glcm	DifferenceAverage	1.2397419702991361
wavelet-LHL	glcm	DifferenceEntropy	1.9949991677058279
wavelet-LHL	glcm	DifferenceVariance	1.205786235445942
wavelet-LHL	glcm	JointEnergy	0.05467286746447299
wavelet-LHL	glcm	JointEntropy	4.6292527647419845
wavelet-LHL	glcm	Imc1	-0.06804091475455541
wavelet-LHL	glcm	Imc2	0.48960535419188794
wavelet-LHL	glcm	Idm	0.5229693773719107
wavelet-LHL	glcm	Idmn	0.9691594293032948
wavelet-LHL	glcm	Id	0.5675133018554939
wavelet-LHL	glcm	Idn	0.8886199440908691
wavelet-LHL	glcm	InverseVariance	0.4690823851401197
wavelet-LHL	glcm	MaximumProbability	0.11382979666124052
wavelet-LHL	glcm	SumEntropy	2.954768933619189
wavelet-LHL	glcm	SumSquares	1.6518439878229796
wavelet-LHL	glrlm	GrayLevelNonUniformity	62.75712233485616
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.20109109102313352
wavelet-LHL	glrlm	GrayLevelVariance	1.9966691106306034
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	28.110878418898213
wavelet-LHL	glrlm	LongRunEmphasis	1.9518382677783193
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	53.974067648878766
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.09846474819816234
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.05633474988836129
wavelet-LHL	glrlm	RunEntropy	3.371843810566427
wavelet-LHL	glrlm	RunLengthNonUniformity	209.45645244509603
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6665111381778559
wavelet-LHL	glrlm	RunPercentage	0.7944803288314739
wavelet-LHL	glrlm	RunVariance	0.3460890492776495
wavelet-LHL	glrlm	ShortRunEmphasis	0.8413553767434965
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	23.767525204168308
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.04921284008979847
wavelet-LHL	glszm	GrayLevelNonUniformity	4.225806451612903
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.13631633714880334
wavelet-LHL	glszm	GrayLevelVariance	6.0957336108220606
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	30.774193548387096
wavelet-LHL	glszm	LargeAreaEmphasis	897.1290322580645
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	23563.709677419356
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	38.14628413551801
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.13184077304757028
wavelet-LHL	glszm	SizeZoneNonUniformity	6.419354838709677
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.20707596253902186
wavelet-LHL	glszm	SmallAreaEmphasis	0.45079337736532554
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	15.25767464461389
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.09350541829101693
wavelet-LHL	glszm	ZoneEntropy	4.413716068381594
wavelet-LHL	glszm	ZonePercentage	0.07888040712468193
wavelet-LHL	glszm	ZoneVariance	736.4120707596255
wavelet-LHL	gldm	DependenceEntropy	5.6311761319529685
wavelet-LHL	gldm	DependenceNonUniformity	36.45038167938932
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.09274906279742828
wavelet-LHL	gldm	DependenceVariance	10.932890468698403
wavelet-LHL	gldm	GrayLevelNonUniformity	83.94656488549619
wavelet-LHL	gldm	GrayLevelVariance	1.7991699525409683
wavelet-LHL	gldm	HighGrayLevelEmphasis	27.931297709923665
wavelet-LHL	gldm	LargeDependenceEmphasis	51.17302798982188
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	1367.9007633587787
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.2094875280241206
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.053876074084331683
wavelet-LHL	gldm	SmallDependenceEmphasis	0.08230011775299415
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	2.4875951123106916
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.01000934172972432
wavelet-LHL	ngtdm	Busyness	1.143137187832599
wavelet-LHL	ngtdm	Coarseness	0.017655646966668912
wavelet-LHL	ngtdm	Complexity	28.759554167703413
wavelet-LHL	ngtdm	Contrast	0.04552095078921284
wavelet-LHL	ngtdm	Strength	0.4263347778491114
wavelet-LHH	firstorder	10Percentile	-19.273561695399838
wavelet-LHH	firstorder	90Percentile	20.403079898795955
wavelet-LHH	firstorder	Energy	35576859.99263347
wavelet-LHH	firstorder	Entropy	1.473446193246712
wavelet-LHH	firstorder	InterquartileRange	21.489391353042016
wavelet-LHH	firstorder	Kurtosis	2.715097313742547
wavelet-LHH	firstorder	Maximum	42.612893814102485
wavelet-LHH	firstorder	MeanAbsoluteDeviation	12.43006112505288
wavelet-LHH	firstorder	Mean	0.4867765187059587
wavelet-LHH	firstorder	Median	0.9165533204584092
wavelet-LHH	firstorder	Minimum	-48.25641393967957
wavelet-LHH	firstorder	Range	90.86930775378205
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	8.859809843929883
wavelet-LHH	firstorder	RootMeanSquared	300.875989910147
wavelet-LHH	firstorder	Skewness	-0.09997551759473415
wavelet-LHH	firstorder	TotalEnergy	35576859.99263347
wavelet-LHH	firstorder	Uniformity	0.4093066319626544
wavelet-LHH	firstorder	Variance	234.05844180812005
wavelet-LHH	glcm	Autocorrelation	6.461871854284491
wavelet-LHH	glcm	JointAverage	2.5367131409817882
wavelet-LHH	glcm	ClusterProminence	2.8110141969017968
wavelet-LHH	glcm	ClusterShade	-0.0818383004942907
wavelet-LHH	glcm	ClusterTendency	0.9509470498922856
wavelet-LHH	glcm	Contrast	0.8439027308159017
wavelet-LHH	glcm	Correlation	0.05569619338499096
wavelet-LHH	glcm	DifferenceAverage	0.6485631513655938
wavelet-LHH	glcm	DifferenceEntropy	1.3413699421780338
wavelet-LHH	glcm	DifferenceVariance	0.4155261432035718
wavelet-LHH	glcm	JointEnergy	0.17498181188416892
wavelet-LHH	glcm	JointEntropy	2.8768763776489332
wavelet-LHH	glcm	Imc1	-0.03767096223371255
wavelet-LHH	glcm	Imc2	0.28094369226028354
wavelet-LHH	glcm	Idm	0.6952523822622338
wavelet-LHH	glcm	Idmn	0.9541891718461251
wavelet-LHH	glcm	Id	0.7067665073818528
wavelet-LHH	glcm	Idn	0.8766262874978457
wavelet-LHH	glcm	InverseVariance	0.49188809138925477
wavelet-LHH	glcm	MaximumProbability	0.23641607593210706
wavelet-LHH	glcm	SumEntropy	1.9759192282718847
wavelet-LHH	glcm	SumSquares	0.4487124451770468
wavelet-LHH	glrlm	GrayLevelNonUniformity	99.0964510096467
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.3801693152490709
wavelet-LHH	glrlm	GrayLevelVariance	0.5295579394381943
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	6.8462620794255535
wavelet-LHH	glrlm	LongRunEmphasis	3.046761532165627
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	20.54564666958896
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.6118588346219653
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.22695793374569526
wavelet-LHH	glrlm	RunEntropy	2.8716912064606435
wavelet-LHH	glrlm	RunLengthNonUniformity	129.85813876030915
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.49284665716467935
wavelet-LHH	glrlm	RunPercentage	0.6631434723037776
