Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_13_segment_Rt Cerebellar	1: RTSTRUCT: ANON_13_segment_L ant frontal
log-sigma-2-0-mm-3D	glcm	Idm	0.8259315011073979	0.9743101292875049
log-sigma-2-0-mm-3D	glcm	Idmn	0.9892053027555298	0.989724051715002
log-sigma-2-0-mm-3D	glcm	Id	0.8288050892804222	0.9743101292875049
log-sigma-2-0-mm-3D	glcm	Idn	0.9497078648687339	0.9828734195250033
log-sigma-2-0-mm-3D	glcm	InverseVariance	0.3187260118481315	0.051379741424990306
log-sigma-2-0-mm-3D	glcm	MaximumProbability	0.2812644825262167	0.9422100021647533
log-sigma-2-0-mm-3D	glcm	SumEntropy	2.7551950184372798	0.25799862214283587
log-sigma-2-0-mm-3D	glcm	SumSquares	0.9334249413242316	0.029914037539641017
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformity	485.179843204232	12.720183737830796
log-sigma-2-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.2902007443550999	0.7835845991060457
log-sigma-2-0-mm-3D	glrlm	GrayLevelVariance	1.0261488694995788	0.10820770044697717
log-sigma-2-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	17.163725147593347	1.3747531879884822
log-sigma-2-0-mm-3D	glrlm	LongRunEmphasis	10.406557481109273	3.690566378066378
log-sigma-2-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	190.05821001767055	4.111473412208706
log-sigma-2-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	0.7432645823856698	3.5853396195307963
log-sigma-2-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.09053376274100099	0.9063117030028794
log-sigma-2-0-mm-3D	glrlm	RunEntropy	4.30517535188134	1.5613328005478488
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformity	462.25614626984293	7.566659321071087
log-sigma-2-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.26643755348799353	0.46498887154064267
log-sigma-2-0-mm-3D	glrlm	RunPercentage	0.41905019409413086	0.5954415954415955
log-sigma-2-0-mm-3D	glrlm	RunVariance	3.9162937169120116	0.4582405373046031
log-sigma-2-0-mm-3D	glrlm	ShortRunEmphasis	0.4989341964056857	0.5627506457776066
log-sigma-2-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	8.348974232811598	0.9259653722276273
log-sigma-2-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.048171988950416744	0.47194696416510146
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformity	5.476190476190476	1.0
log-sigma-2-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.26077097505668934	0.5
log-sigma-2-0-mm-3D	glszm	GrayLevelVariance	1.9637188208616778	0.25
log-sigma-2-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	19.523809523809526	2.5
log-sigma-2-0-mm-3D	glszm	LargeAreaEmphasis	215795.7619047619	314.5
log-sigma-2-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	4014419.0	320.5
log-sigma-2-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	12661.595687830688	313.0
log-sigma-2-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.11965608465608467	0.625
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformity	3.0952380952380953	1.0
log-sigma-2-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.1473922902494331	0.5
log-sigma-2-0-mm-3D	glszm	SmallAreaEmphasis	0.33930339943928967	0.1258
log-sigma-2-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	8.587341473435144	0.5008
log-sigma-2-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.014105533946274755	0.03205
log-sigma-2-0-mm-3D	glszm	ZoneEntropy	3.744239304948431	0.9999999999999993
log-sigma-2-0-mm-3D	glszm	ZonePercentage	0.005272407732864675	0.07407407407407407
log-sigma-2-0-mm-3D	glszm	ZoneVariance	179822.31746031746	132.25
log-sigma-2-0-mm-3D	gldm	DependenceEntropy	6.339155998128577	3.3935953724537065
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformity	184.54958573939243	2.8518518518518516
log-sigma-2-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.04633431728330214	0.1056241426611797
log-sigma-2-0-mm-3D	gldm	DependenceVariance	35.72064830639432	22.175582990397807
log-sigma-2-0-mm-3D	gldm	GrayLevelNonUniformity	1231.7978910369068	23.296296296296298
log-sigma-2-0-mm-3D	gldm	GrayLevelVariance	0.8927405445021835	0.06858710562414266
log-sigma-2-0-mm-3D	gldm	HighGrayLevelEmphasis	17.675370323876475	1.2222222222222223
log-sigma-2-0-mm-3D	gldm	LargeDependenceEmphasis	295.08184785337687	154.85185185185185
log-sigma-2-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	5386.279939743911	155.74074074074073
log-sigma-2-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	20.98684199514604	154.62962962962962
log-sigma-2-0-mm-3D	gldm	LowGrayLevelEmphasis	0.08156512399921889	0.9444444444444444
log-sigma-2-0-mm-3D	gldm	SmallDependenceEmphasis	0.009855172525930786	0.02657121411901095
log-sigma-2-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.18772932597050745	0.0821267696745665
log-sigma-2-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.00077100318527722	0.012682325230122058
log-sigma-2-0-mm-3D	ngtdm	Busyness	12.072952173528549	0.5407354811020224
log-sigma-2-0-mm-3D	ngtdm	Coarseness	0.0031613390714450972	1.1888569648638478
log-sigma-2-0-mm-3D	ngtdm	Complexity	4.156630528943678	0.06230696901587089
log-sigma-2-0-mm-3D	ngtdm	Contrast	0.01675963891747723	0.006124834311126515
log-sigma-2-0-mm-3D	ngtdm	Strength	0.04456543768299832	0.8294961274788585
log-sigma-3-0-mm-3D	firstorder	10Percentile	-40.74445419311523	-24.482802200317384
log-sigma-3-0-mm-3D	firstorder	90Percentile	16.04065456390382	-18.68904800415039
log-sigma-3-0-mm-3D	firstorder	Energy	330510854.9522371	2095947.609360864
log-sigma-3-0-mm-3D	firstorder	Entropy	1.853473474631861	-3.203426503814917e-16
log-sigma-3-0-mm-3D	firstorder	InterquartileRange	26.211027085781097	3.9179325103759766
log-sigma-3-0-mm-3D	firstorder	Kurtosis	2.809090705678281	1.8906510347001857
log-sigma-3-0-mm-3D	firstorder	Maximum	38.4185676574707	-16.797584533691406
log-sigma-3-0-mm-3D	firstorder	MeanAbsoluteDeviation	16.453205792399725	1.9868212622706618
log-sigma-3-0-mm-3D	firstorder	Mean	-12.692751268147973	-21.39172504566334
log-sigma-3-0-mm-3D	firstorder	Median	-12.123159408569336	-21.319442749023438
log-sigma-3-0-mm-3D	firstorder	Minimum	-73.95086669921875	-24.869007110595703
log-sigma-3-0-mm-3D	firstorder	Range	112.36943435668945	8.071422576904297
log-sigma-3-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	11.239132892303378	1.5664423209469334
log-sigma-3-0-mm-3D	firstorder	RootMeanSquared	288.06315341356344	278.61746039253813
log-sigma-3-0-mm-3D	firstorder	Skewness	-0.11002785858975003	0.03924637922527919
log-sigma-3-0-mm-3D	firstorder	TotalEnergy	330510854.9522371	2095947.609360864
log-sigma-3-0-mm-3D	firstorder	Uniformity	0.32883080987745494	1.0
log-sigma-3-0-mm-3D	firstorder	Variance	434.92518069990047	5.118362556300737
log-sigma-3-0-mm-3D	glcm	Autocorrelation	9.55412633116241	1.0
log-sigma-3-0-mm-3D	glcm	JointAverage	2.9807719600730382	1.0
log-sigma-3-0-mm-3D	glcm	ClusterProminence	25.27872893128974	0.0
log-sigma-3-0-mm-3D	glcm	ClusterShade	0.24663645486225874	0.0
log-sigma-3-0-mm-3D	glcm	ClusterTendency	2.9401480492799474	0.0
log-sigma-3-0-mm-3D	glcm	Contrast	0.2640905818577046	0.0
log-sigma-3-0-mm-3D	glcm	Correlation	0.8353230168963215	1.0
log-sigma-3-0-mm-3D	glcm	DifferenceAverage	0.2619927583164636	0.0
log-sigma-3-0-mm-3D	glcm	DifferenceEntropy	0.8242599803640153	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	DifferenceVariance	0.19219066291269404	0.0
log-sigma-3-0-mm-3D	glcm	JointEnergy	0.19901747640152967	1.0
log-sigma-3-0-mm-3D	glcm	JointEntropy	2.890058188262615	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	Imc1	-0.4600820698322026	0.0
log-sigma-3-0-mm-3D	glcm	Imc2	0.9029127510292051	0.0
log-sigma-3-0-mm-3D	glcm	Idm	0.8692134031958924	1.0
log-sigma-3-0-mm-3D	glcm	Idmn	0.9898593634845808	1.0
log-sigma-3-0-mm-3D	glcm	Id	0.8693532580986415	1.0
log-sigma-3-0-mm-3D	glcm	Idn	0.9563844884601426	1.0
log-sigma-3-0-mm-3D	glcm	InverseVariance	0.26015716271787775	0.0
log-sigma-3-0-mm-3D	glcm	MaximumProbability	0.3697301554393825	1.0
log-sigma-3-0-mm-3D	glcm	SumEntropy	2.621283604278456	-3.2034265038149176e-16
log-sigma-3-0-mm-3D	glcm	SumSquares	0.8010596577844129	0.0
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformity	436.2929408650906	15.384615384615385
log-sigma-3-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.3087419921846878	1.0
log-sigma-3-0-mm-3D	glrlm	GrayLevelVariance	0.8408982422464509	0.0
log-sigma-3-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	9.900390190142664	1.0
log-sigma-3-0-mm-3D	glrlm	LongRunEmphasis	14.43856121861914	4.173351648351649
log-sigma-3-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	140.2540105029251	4.173351648351649
log-sigma-3-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	2.1770405639491153	4.173351648351649
log-sigma-3-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.17048572568462517	1.0
log-sigma-3-0-mm-3D	glrlm	RunEntropy	4.464322964971197	1.2438297866579986
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformity	308.7233734868615	7.245778429715083
log-sigma-3-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.20937523578940803	0.4710568187183067
log-sigma-3-0-mm-3D	glrlm	RunPercentage	0.35468046891596977	0.5698005698005697
log-sigma-3-0-mm-3D	glrlm	RunVariance	5.186789254775719	0.4310883005810159
log-sigma-3-0-mm-3D	glrlm	ShortRunEmphasis	0.39516233268331286	0.5177274575181815
log-sigma-3-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	3.996148745536579	0.5177274575181815
log-sigma-3-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.06411747229450385	0.5177274575181815
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformity	4.142857142857143	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.29591836734693877	1.0
log-sigma-3-0-mm-3D	glszm	GrayLevelVariance	1.5714285714285712	0.0
log-sigma-3-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	10.571428571428571	1.0
log-sigma-3-0-mm-3D	glszm	LargeAreaEmphasis	333273.9285714286	729.0
log-sigma-3-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	3170188.285714286	729.0
log-sigma-3-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	39940.56549603174	729.0
log-sigma-3-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.25186507936507935	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformity	1.2857142857142858	1.0
log-sigma-3-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.09183673469387756	1.0
log-sigma-3-0-mm-3D	glszm	SmallAreaEmphasis	0.1603997841467709	0.0013717421124828531
log-sigma-3-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	2.5045788628597134	0.0013717421124828531
log-sigma-3-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.011046105816491897	0.0013717421124828531
log-sigma-3-0-mm-3D	glszm	ZoneEntropy	3.664497779200457	-3.203426503814917e-16
log-sigma-3-0-mm-3D	glszm	ZonePercentage	0.0035149384885764497	0.037037037037037035
log-sigma-3-0-mm-3D	glszm	ZoneVariance	252333.67857142855	0.0
log-sigma-3-0-mm-3D	gldm	DependenceEntropy	6.184155711725948	3.602316558505547
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformity	210.1754958573939	2.7037037037037037
log-sigma-3-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.05276813855319958	0.10013717421124829
log-sigma-3-0-mm-3D	gldm	DependenceVariance	30.981984884415557	17.780521262002743
log-sigma-3-0-mm-3D	gldm	GrayLevelNonUniformity	1309.733115741903	27.0
log-sigma-3-0-mm-3D	gldm	GrayLevelVariance	0.7760299878551129	0.0
log-sigma-3-0-mm-3D	gldm	HighGrayLevelEmphasis	9.801657042430328	1.0
log-sigma-3-0-mm-3D	gldm	LargeDependenceEmphasis	347.05021340697965	166.25925925925927
log-sigma-3-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	3390.2164197840825	166.25925925925927
log-sigma-3-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	55.00809182079393	166.25925925925927
log-sigma-3-0-mm-3D	gldm	LowGrayLevelEmphasis	0.16492223896002456	1.0
log-sigma-3-0-mm-3D	gldm	SmallDependenceEmphasis	0.006325679951068071	0.00933351280898777
log-sigma-3-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.07096919734543959	0.00933351280898777
log-sigma-3-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0009008807853372147	0.00933351280898777
log-sigma-3-0-mm-3D	ngtdm	Busyness	20.53946494743551	0.0
log-sigma-3-0-mm-3D	ngtdm	Coarseness	0.003524012593547619	1000000.0
log-sigma-3-0-mm-3D	ngtdm	Complexity	2.1862530787425345	0.0
log-sigma-3-0-mm-3D	ngtdm	Contrast	0.018519924229054536	0.0
log-sigma-3-0-mm-3D	ngtdm	Strength	0.02920491826533098	0.0
log-sigma-4-0-mm-3D	firstorder	10Percentile	-37.32749710083008	-14.49287223815918
log-sigma-4-0-mm-3D	firstorder	90Percentile	15.32513542175293	-10.211516571044921
log-sigma-4-0-mm-3D	firstorder	Energy	328907341.8818171	2225776.7719921093
log-sigma-4-0-mm-3D	firstorder	Entropy	1.7025764459068193	-3.203426503814917e-16
log-sigma-4-0-mm-3D	firstorder	InterquartileRange	23.493815302848816	1.747999668121338
log-sigma-4-0-mm-3D	firstorder	Kurtosis	2.927993485151737	2.6895736194543596
log-sigma-4-0-mm-3D	firstorder	Maximum	47.325469970703125	-9.182340621948242
log-sigma-4-0-mm-3D	firstorder	MeanAbsoluteDeviation	15.097602703597476	1.3187762052433971
log-sigma-4-0-mm-3D	firstorder	Mean	-13.284377933347267	-12.887368802671078
log-sigma-4-0-mm-3D	firstorder	Median	-15.103611946105957	-13.535978317260742
log-sigma-4-0-mm-3D	firstorder	Minimum	-56.04047393798828	-15.037911415100098
log-sigma-4-0-mm-3D	firstorder	Range	103.3659439086914	5.8555707931518555
log-sigma-4-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	10.188177693407047	0.9319288681964486
log-sigma-4-0-mm-3D	firstorder	RootMeanSquared	287.36351731309793	287.1170087968466
log-sigma-4-0-mm-3D	firstorder	Skewness	0.4449307563827499	0.8043097068895196
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	328907341.8818171	2225776.7719921093
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.36364674143291265	1.0
log-sigma-4-0-mm-3D	firstorder	Variance	371.94314548748713	2.5137473950877425
log-sigma-4-0-mm-3D	glcm	Autocorrelation	9.233943265598857	1.0
log-sigma-4-0-mm-3D	glcm	JointAverage	2.9441213862709383	1.0
log-sigma-4-0-mm-3D	glcm	ClusterProminence	18.857794573739092	0.0
log-sigma-4-0-mm-3D	glcm	ClusterShade	1.9172987190404882	0.0
log-sigma-4-0-mm-3D	glcm	ClusterTendency	2.4511144056364804	0.0
log-sigma-4-0-mm-3D	glcm	Contrast	0.18720994018193782	0.0
log-sigma-4-0-mm-3D	glcm	Correlation	0.8578905091624123	1.0
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.18720994018193782	0.0
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.6853278857262187	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.1500296383337811	0.0
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.2557913736089757	1.0
log-sigma-4-0-mm-3D	glcm	JointEntropy	2.513537308276589	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	Imc1	-0.5306401963708915	0.0
log-sigma-4-0-mm-3D	glcm	Imc2	0.9116705506573948	0.0
log-sigma-4-0-mm-3D	glcm	Idm	0.906395029909031	1.0
log-sigma-4-0-mm-3D	glcm	Idmn	0.9927996176853101	1.0
log-sigma-4-0-mm-3D	glcm	Id	0.906395029909031	1.0
log-sigma-4-0-mm-3D	glcm	Idn	0.9687983433030104	1.0
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.18720994018193782	0.0
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.42494645668192327	1.0
log-sigma-4-0-mm-3D	glcm	SumEntropy	2.3263273680946526	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	SumSquares	0.6595810864546046	0.0
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	394.8957991349243	15.384615384615385
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.34107229595643684	1.0
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.7336132481301821	0.0
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	10.017092862271495	1.0
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	20.659563388767154	4.173351648351649
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	189.26968347984217	4.173351648351649
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	2.909321608999064	4.173351648351649
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.14582829051296184	1.0
log-sigma-4-0-mm-3D	glrlm	RunEntropy	4.573953190588547	1.2438297866579986
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	196.54889058869153	7.245778429715083
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.1614413895123769	0.4710568187183067
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.2908321906564437	0.5698005698005697
log-sigma-4-0-mm-3D	glrlm	RunVariance	6.63340182190692	0.4310883005810159
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.2978444059682098	0.5177274575181815
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	3.2344881560110683	0.5177274575181815
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.04080520267111739	0.5177274575181815
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	4.538461538461538	1.0
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.34911242603550297	1.0
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	1.1597633136094676	0.0
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	12.615384615384615	1.0
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	398800.6923076923	729.0
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	3632445.3846153845	729.0
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	48672.419337606836	729.0
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.1692094017094017	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	1.9230769230769231	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.14792899408284024	1.0
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.3186890072443076	0.0013717421124828531
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	4.559922758646314	0.0013717421124828531
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.02369831699706069	0.0013717421124828531
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	3.3346791410515912	-3.203426503814917e-16
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.003263871453678132	0.037037037037037035
log-sigma-4-0-mm-3D	glszm	ZoneVariance	304929.1597633136	0.0
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	5.832960363879311	3.602316558505547
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	254.99497865930203	2.7037037037037037
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.0640208332059508	0.10013717421124829
log-sigma-4-0-mm-3D	gldm	DependenceVariance	30.004172263881472	17.780521262002743
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	1448.404971127291	27.0
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.6523036739938362	0.0
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	9.491840321365805	1.0
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	407.8541300527241	166.25925925925927
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	3721.5239769018326	166.25925925925927
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	59.520511130638546	166.25925925925927
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.14569873350629065	1.0
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.005206200271652759	0.00933351280898777
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.05921179601061711	0.00933351280898777
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0006423574542246766	0.00933351280898777
log-sigma-4-0-mm-3D	ngtdm	Busyness	16.765280778860834	0.0
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.004253335527516083	1000000.0
log-sigma-4-0-mm-3D	ngtdm	Complexity	1.7585855522540705	0.0
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.011790640978584534	0.0
log-sigma-4-0-mm-3D	ngtdm	Strength	0.03685051008916675	0.0
log-sigma-5-0-mm-3D	firstorder	10Percentile	-33.432717895507814	-10.060708618164062
log-sigma-5-0-mm-3D	firstorder	90Percentile	14.10853862762453	-5.240513324737547
log-sigma-5-0-mm-3D	firstorder	Energy	329904912.3645402	2302711.1917058346
log-sigma-5-0-mm-3D	firstorder	Entropy	1.6332985870257262	-3.203426503814917e-16
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	23.616151809692383	3.020322322845459
log-sigma-5-0-mm-3D	firstorder	Kurtosis	2.9512837265875396	2.301667853361758
log-sigma-5-0-mm-3D	firstorder	Maximum	43.334014892578125	-3.878584861755371
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	14.353688551998655	1.6131300945831426
log-sigma-5-0-mm-3D	firstorder	Mean	-12.759435850637749	-7.9694336785210504
log-sigma-5-0-mm-3D	firstorder	Median	-15.693824768066406	-8.177288055419922
log-sigma-5-0-mm-3D	firstorder	Minimum	-45.931236267089844	-11.23989486694336
log-sigma-5-0-mm-3D	firstorder	Range	89.26525115966797	7.361310005187988
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	10.054190635937392	1.143852726942828
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	287.7989717593767	292.036983433278
log-sigma-5-0-mm-3D	firstorder	Skewness	0.6935015964005506	0.41435512655348017
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	329904912.3645402	2302711.1917058346
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.3666218511273969	1.0
log-sigma-5-0-mm-3D	firstorder	Variance	321.1064529106201	3.748026764974727
log-sigma-5-0-mm-3D	glcm	Autocorrelation	4.273696802504356	1.0
log-sigma-5-0-mm-3D	glcm	JointAverage	1.9368628237500418	1.0
log-sigma-5-0-mm-3D	glcm	ClusterProminence	14.9614819921294	0.0
log-sigma-5-0-mm-3D	glcm	ClusterShade	1.9387099950367779	0.0
log-sigma-5-0-mm-3D	glcm	ClusterTendency	2.252643336526039	0.0
log-sigma-5-0-mm-3D	glcm	Contrast	0.16414790513701683	0.0
log-sigma-5-0-mm-3D	glcm	Correlation	0.8635146537091397	1.0
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.16414790513701683	0.0
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.6287974202973193	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.134135129723973	0.0
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.26908233257844777	1.0
log-sigma-5-0-mm-3D	glcm	JointEntropy	2.34289641803925	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	Imc1	-0.5576768381022761	0.0
log-sigma-5-0-mm-3D	glcm	Imc2	0.909278047157386	0.0
log-sigma-5-0-mm-3D	glcm	Idm	0.9179260474314916	1.0
log-sigma-5-0-mm-3D	glcm	Idmn	0.9903442408742931	1.0
log-sigma-5-0-mm-3D	glcm	Id	0.9179260474314916	1.0
log-sigma-5-0-mm-3D	glcm	Idn	0.9671704189725967	1.0
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.16414790513701683	0.0
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.4216519993215683	1.0
log-sigma-5-0-mm-3D	glcm	SumEntropy	2.1787485129022346	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	SumSquares	0.6041978104157639	0.0
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	384.7326084902587	15.384615384615385
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.3574537163268705	1.0
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.6542073755712116	0.0
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	5.176957501236306	1.0
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	23.01554693781986	4.173351648351649
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	93.62564655421157	4.173351648351649
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	10.603519051599646	4.173351648351649
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.3675522577244782	1.0
log-sigma-5-0-mm-3D	glrlm	RunEntropy	4.514436170156699	1.2438297866579986
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	172.64634861852315	7.245778429715083
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.14972769654832985	0.4710568187183067
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.27092064350412326	0.5698005698005697
log-sigma-5-0-mm-3D	glrlm	RunVariance	6.682102975548414	0.4310883005810159
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.2683924443821882	0.5177274575181815
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	1.6946568843046257	0.5177274575181815
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.07324290154282237	0.5177274575181815
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.4	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.28	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	1.04	0.0
