Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_37_segment_Rt Internal Capsule
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.04452344232401568
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.25485052124794405
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.04212738657487999
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.8993289747794259
log-sigma-4-0-mm-3D	glcm	JointEntropy	0.35655400141942606
log-sigma-4-0-mm-3D	glcm	Imc1	-0.17652784097125168
log-sigma-4-0-mm-3D	glcm	Imc2	0.1925877354346515
log-sigma-4-0-mm-3D	glcm	Idm	0.977738278837992
log-sigma-4-0-mm-3D	glcm	Idmn	0.991095311535197
log-sigma-4-0-mm-3D	glcm	Id	0.977738278837992
log-sigma-4-0-mm-3D	glcm	Idn	0.9851588525586614
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.04452344232401568
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.947539853915482
log-sigma-4-0-mm-3D	glcm	SumEntropy	0.3120305590954108
log-sigma-4-0-mm-3D	glcm	SumSquares	0.02927181932284706
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	38.795067699833254
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.826372900153771
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.08681354992311448
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.2906921214082028
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	9.173065661668922
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	9.590995482638881
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	9.068583206426432
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.9273269696479493
log-sigma-4-0-mm-3D	glrlm	RunEntropy	2.281054248604829
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	12.691489557160038
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.26476344800041296
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.38588684043229493
log-sigma-4-0-mm-3D	glrlm	RunVariance	1.6358656366686568
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.3364363526771881
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.5953190491949513
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.27171567854774736
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	6740.5
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	6778.0
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	6731.125
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.0200371581450654
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0800371581450654
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.005037158145065399
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.01652892561983471
log-sigma-4-0-mm-3D	glszm	ZoneVariance	3080.25
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	4.225393407713552
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	7.462809917355372
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.061676115019465884
log-sigma-4-0-mm-3D	gldm	DependenceVariance	34.16419643466976
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	111.41322314049587
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.039614780411174104
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	1.1239669421487604
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	322.0413223140496
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	324.297520661157
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	321.47727272727275
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.96900826446281
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.00683255815738264
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.014670023722120932
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004873191766198067
log-sigma-4-0-mm-3D	ngtdm	Busyness	1.5804405511457937
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.3611364670232893
log-sigma-4-0-mm-3D	ngtdm	Complexity	0.04576919566189581
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.0020969049082941622
log-sigma-4-0-mm-3D	ngtdm	Strength	0.3122648796673642
log-sigma-5-0-mm-3D	firstorder	10Percentile	-14.10493278503418
log-sigma-5-0-mm-3D	firstorder	90Percentile	-0.05247306823730469
log-sigma-5-0-mm-3D	firstorder	Energy	10272684.050889095
log-sigma-5-0-mm-3D	firstorder	Entropy	0.46637033306518194
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	7.3434953689575195
log-sigma-5-0-mm-3D	firstorder	Kurtosis	3.099659214098655
log-sigma-5-0-mm-3D	firstorder	Maximum	7.7926483154296875
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	4.4965656255244335
log-sigma-5-0-mm-3D	firstorder	Mean	-8.678745332828237
log-sigma-5-0-mm-3D	firstorder	Median	-10.347166061401367
log-sigma-5-0-mm-3D	firstorder	Minimum	-15.066767692565918
log-sigma-5-0-mm-3D	firstorder	Range	22.859416007995605
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	3.2695340202064775
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	291.37298312747544
log-sigma-5-0-mm-3D	firstorder	Skewness	0.9878895406721528
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	10272684.050889095
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.8213236800764976
log-sigma-5-0-mm-3D	firstorder	Variance	30.141875748954078
log-sigma-5-0-mm-3D	glcm	Autocorrelation	1.1996843167871822
log-sigma-5-0-mm-3D	glcm	JointAverage	1.0813984034418298
log-sigma-5-0-mm-3D	glcm	ClusterProminence	0.4623938950408813
log-sigma-5-0-mm-3D	glcm	ClusterShade	0.2763801350798634
log-sigma-5-0-mm-3D	glcm	ClusterTendency	0.20996688024891727
log-sigma-5-0-mm-3D	glcm	Contrast	0.08902178707661441
log-sigma-5-0-mm-3D	glcm	Correlation	0.39857209361018014
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.08902178707661441
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.41498272884000686
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.07910328899814908
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.7714023773390851
log-sigma-5-0-mm-3D	glcm	JointEntropy	0.71295046360186
log-sigma-5-0-mm-3D	glcm	Imc1	-0.24465894366524948
log-sigma-5-0-mm-3D	glcm	Imc2	0.36421724287386775
log-sigma-5-0-mm-3D	glcm	Idm	0.9554891064616928
log-sigma-5-0-mm-3D	glcm	Idmn	0.9821956425846768
log-sigma-5-0-mm-3D	glcm	Id	0.9554891064616928
log-sigma-5-0-mm-3D	glcm	Idn	0.9703260709744619
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.08902178707661441
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.874090703019863
log-sigma-5-0-mm-3D	glcm	SumEntropy	0.6239286765252459
log-sigma-5-0-mm-3D	glcm	SumSquares	0.07474716683138292
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	35.29271048313812
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.7035123236624237
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.14824383816878817
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.5470404312203898
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	8.132393743054374
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	9.32210191783004
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	7.834966699360459
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.8632398921949027
log-sigma-5-0-mm-3D	glrlm	RunEntropy	2.429981790889866
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	13.774721680332886
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.2671583834827897
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.4138588684043229
log-sigma-5-0-mm-3D	glrlm	RunVariance	1.5435871314977843
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.3794834381125432
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.7899208227562304
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.2768740919516214
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.5
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.25
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	2.5
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	6012.5
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	6228.5
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	5958.5
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.625
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.5
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.00351430622188555
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.013930972888552216
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0009101395552188835
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	0.9999999999999993
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.01652892561983471
log-sigma-5-0-mm-3D	glszm	ZoneVariance	2352.25
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	4.458449631877065
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	6.619834710743802
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.05470937777474216
log-sigma-5-0-mm-3D	gldm	DependenceVariance	34.21528584113108
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	99.3801652892562
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.08933815996175125
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	1.2975206611570247
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	297.94214876033055
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	315.3471074380165
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	293.59090909090907
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.9256198347107438
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.006637155564809994
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.014268558667528974
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.004729304789130251
log-sigma-5-0-mm-3D	ngtdm	Busyness	3.6552100591514662
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.19472607438807074
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.08488296018793105
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.00840960727117087
log-sigma-5-0-mm-3D	ngtdm	Strength	0.17559248052912768
wavelet-LLH	firstorder	10Percentile	-15.08376669435479
wavelet-LLH	firstorder	90Percentile	20.23595937571283
wavelet-LLH	firstorder	Energy	10891915.296051739
wavelet-LLH	firstorder	Entropy	1.1969061157109535
wavelet-LLH	firstorder	InterquartileRange	19.48527204994266
wavelet-LLH	firstorder	Kurtosis	2.3250120075837124
wavelet-LLH	firstorder	Maximum	31.132002928151582
wavelet-LLH	firstorder	MeanAbsoluteDeviation	11.067459916656867
wavelet-LLH	firstorder	Mean	-0.26474665432233596
wavelet-LLH	firstorder	Median	-4.480744964388141
wavelet-LLH	firstorder	Minimum	-20.84396854564868
wavelet-LLH	firstorder	Range	51.97597147380026
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	8.376409168031373
wavelet-LLH	firstorder	RootMeanSquared	300.0263803284464
wavelet-LLH	firstorder	Skewness	0.6335630295472182
wavelet-LLH	firstorder	TotalEnergy	10891915.296051739
wavelet-LLH	firstorder	Uniformity	0.47899733624752416
wavelet-LLH	firstorder	Variance	174.60679479200277
wavelet-LLH	glcm	Autocorrelation	2.1635369447446573
wavelet-LLH	glcm	JointAverage	1.4242155051536491
wavelet-LLH	glcm	ClusterProminence	2.5645389125393
wavelet-LLH	glcm	ClusterShade	0.8157226620228077
wavelet-LLH	glcm	ClusterTendency	0.9407529257779863
wavelet-LLH	glcm	Contrast	0.40030100057386153
wavelet-LLH	glcm	Correlation	0.40005783070057865
wavelet-LLH	glcm	DifferenceAverage	0.37044289754313575
wavelet-LLH	glcm	DifferenceEntropy	0.9950171529196237
wavelet-LLH	glcm	DifferenceVariance	0.2535191685829718
wavelet-LLH	glcm	JointEnergy	0.300620488535248
wavelet-LLH	glcm	JointEntropy	2.1403526854049937
wavelet-LLH	glcm	Imc1	-0.14948634973685376
wavelet-LLH	glcm	Imc2	0.48387974234841324
wavelet-LLH	glcm	Idm	0.8177643615315048
wavelet-LLH	glcm	Idmn	0.9613479662363397
wavelet-LLH	glcm	Id	0.8197549017335531
wavelet-LLH	glcm	Idn	0.9088821807657523
wavelet-LLH	glcm	InverseVariance	0.34431705739125074
wavelet-LLH	glcm	MaximumProbability	0.47475190482276497
wavelet-LLH	glcm	SumEntropy	1.722170707985826
wavelet-LLH	glcm	SumSquares	0.33526348158796193
wavelet-LLH	glrlm	GrayLevelNonUniformity	30.636324602266903
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.4324509971820697
wavelet-LLH	glrlm	GrayLevelVariance	0.39576957222357445
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	2.955739722215886
wavelet-LLH	glrlm	LongRunEmphasis	4.007180434006321
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	8.313140852240732
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	3.0462922012535723
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.5981095246921707
wavelet-LLH	glrlm	RunEntropy	2.6963847162849808
wavelet-LLH	glrlm	RunLengthNonUniformity	28.547219646702338
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.39394309078876766
wavelet-LLH	glrlm	RunPercentage	0.5842339478703116
wavelet-LLH	glrlm	RunVariance	0.8496993593938283
wavelet-LLH	glrlm	ShortRunEmphasis	0.615524531963861
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	2.1869423055668795
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.3025751896693205
wavelet-LLH	glszm	GrayLevelNonUniformity	3.0
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.42857142857142855
wavelet-LLH	glszm	GrayLevelVariance	0.40816326530612246
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	5.0
wavelet-LLH	glszm	LargeAreaEmphasis	895.0
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	1438.142857142857
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	763.3412698412698
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.3174603174603175
wavelet-LLH	glszm	SizeZoneNonUniformity	1.5714285714285714
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.22448979591836735
wavelet-LLH	glszm	SmallAreaEmphasis	0.3062233464631054
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	1.9676655115644401
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.055942170267136763
wavelet-LLH	glszm	ZoneEntropy	2.807354922057602
wavelet-LLH	glszm	ZonePercentage	0.05785123966942149
wavelet-LLH	glszm	ZoneVariance	596.204081632653
wavelet-LLH	gldm	DependenceEntropy	4.881321142387595
wavelet-LLH	gldm	DependenceNonUniformity	7.429752066115703
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.061402909637319855
wavelet-LLH	gldm	DependenceVariance	28.302711563417798
wavelet-LLH	gldm	GrayLevelNonUniformity	57.95867768595041
wavelet-LLH	gldm	GrayLevelVariance	0.34779045147189397
wavelet-LLH	gldm	HighGrayLevelEmphasis	2.487603305785124
wavelet-LLH	gldm	LargeDependenceEmphasis	167.77685950413223
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	273.11570247933884
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	142.14003673094584
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.6831955922865014
wavelet-LLH	gldm	SmallDependenceEmphasis	0.03626144382309171
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.19159509376601389
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.010166527409190588
wavelet-LLH	ngtdm	Busyness	6.930591587716843
wavelet-LLH	ngtdm	Coarseness	0.062352953809707706
wavelet-LLH	ngtdm	Complexity	1.0471065567080997
wavelet-LLH	ngtdm	Contrast	0.037410310421354245
wavelet-LLH	ngtdm	Strength	0.20022831080490364
wavelet-LHL	firstorder	10Percentile	-15.780533201701948
wavelet-LHL	firstorder	90Percentile	8.757206081465117
wavelet-LHL	firstorder	Energy	10613829.580630457
wavelet-LHL	firstorder	Entropy	1.010193024510041
wavelet-LHL	firstorder	InterquartileRange	14.39837913377696
wavelet-LHL	firstorder	Kurtosis	3.3015271874963057
wavelet-LHL	firstorder	Maximum	26.82146031978426
wavelet-LHL	firstorder	MeanAbsoluteDeviation	7.911573659661475
wavelet-LHL	firstorder	Mean	-3.994745471341885
wavelet-LHL	firstorder	Median	-4.287340788419532
wavelet-LHL	firstorder	Minimum	-24.13378037277551
wavelet-LHL	firstorder	Range	50.95524069255977
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	5.662418216619486
wavelet-LHL	firstorder	RootMeanSquared	296.1715716268547
wavelet-LHL	firstorder	Skewness	0.591294616064545
wavelet-LHL	firstorder	TotalEnergy	10613829.580630457
wavelet-LHL	firstorder	Uniformity	0.5470254764018851
wavelet-LHL	firstorder	Variance	98.4891313454397
wavelet-LHL	glcm	Autocorrelation	1.7500525262381643
wavelet-LHL	glcm	JointAverage	1.2983927967139732
wavelet-LHL	glcm	ClusterProminence	1.184809624383992
wavelet-LHL	glcm	ClusterShade	0.49580337446563605
wavelet-LHL	glcm	ClusterTendency	0.6017182628124512
wavelet-LHL	glcm	Contrast	0.3454202972499721
wavelet-LHL	glcm	Correlation	0.26820278886783533
wavelet-LHL	glcm	DifferenceAverage	0.32303095546834376
wavelet-LHL	glcm	DifferenceEntropy	0.9384038171476115
wavelet-LHL	glcm	DifferenceVariance	0.2354128674047547
wavelet-LHL	glcm	JointEnergy	0.3817205631654513
wavelet-LHL	glcm	JointEntropy	1.7841876273434656
wavelet-LHL	glcm	Imc1	-0.10223631302433506
wavelet-LHL	glcm	Imc2	0.37156835267291616
wavelet-LHL	glcm	Idm	0.8407234564439912
wavelet-LHL	glcm	Idmn	0.9664913245110779
wavelet-LHL	glcm	Id	0.8422160792294329
wavelet-LHL	glcm	Idn	0.9203617282219955
wavelet-LHL	glcm	InverseVariance	0.303440281409419
wavelet-LHL	glcm	MaximumProbability	0.5668829888615072
wavelet-LHL	glcm	SumEntropy	1.4310372595665404
wavelet-LHL	glcm	SumSquares	0.2367846400156058
wavelet-LHL	glrlm	GrayLevelNonUniformity	32.323648887857615
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.4805989503936807
wavelet-LHL	glrlm	GrayLevelVariance	0.3067538754250481
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	2.509642961132319
wavelet-LHL	glrlm	LongRunEmphasis	4.605994170204473
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	7.818149939156157
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	3.8410851433630233
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.6546141690083856
wavelet-LHL	glrlm	RunEntropy	2.5760472565611225
wavelet-LHL	glrlm	RunLengthNonUniformity	24.830441570241497
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.3596072772381268
wavelet-LHL	glrlm	RunPercentage	0.5549904640813732
wavelet-LHL	glrlm	RunVariance	1.039933789996549
wavelet-LHL	glrlm	ShortRunEmphasis	0.5806229266869269
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	1.7890100522909076
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.30902480305114555
wavelet-LHL	glszm	GrayLevelNonUniformity	2.2
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.44
wavelet-LHL	glszm	GrayLevelVariance	0.4
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	4.4
wavelet-LHL	glszm	LargeAreaEmphasis	1559.0
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	2303.4
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	1373.7888888888888
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.37222222222222223
wavelet-LHL	glszm	SizeZoneNonUniformity	1.4
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.28
wavelet-LHL	glszm	SmallAreaEmphasis	0.3001937484641776
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	1.450683544382545
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.06812685504014135
wavelet-LHL	glszm	ZoneEntropy	2.321928094887361
wavelet-LHL	glszm	ZonePercentage	0.04132231404958678
wavelet-LHL	glszm	ZoneVariance	973.36
wavelet-LHL	gldm	DependenceEntropy	4.7150216688889905
wavelet-LHL	gldm	DependenceNonUniformity	7.330578512396694
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.06058329349088177
wavelet-LHL	gldm	DependenceVariance	32.14589167406598
wavelet-LHL	gldm	GrayLevelNonUniformity	66.1900826446281
wavelet-LHL	gldm	GrayLevelVariance	0.25968171572979987
wavelet-LHL	gldm	HighGrayLevelEmphasis	2.074380165289256
wavelet-LHL	gldm	LargeDependenceEmphasis	190.15702479338842
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	253.71074380165288
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	174.34205693296605
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.7497704315886135
wavelet-LHL	gldm	SmallDependenceEmphasis	0.028974024135633353
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.12452118534998893
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.009678602059776319
wavelet-LHL	ngtdm	Busyness	6.7214549022754255
wavelet-LHL	ngtdm	Coarseness	0.06000684958799504
wavelet-LHL	ngtdm	Complexity	1.0948025689035203
wavelet-LHL	ngtdm	Contrast	0.026445240906724562
wavelet-LHL	ngtdm	Strength	0.21953983662929188
wavelet-LHH	firstorder	10Percentile	-5.606244558631269
wavelet-LHH	firstorder	90Percentile	6.54929999727509
wavelet-LHH	firstorder	Energy	10892530.524860034
wavelet-LHH	firstorder	Entropy	0.9940302114769558
wavelet-LHH	firstorder	InterquartileRange	6.8679732220193905
wavelet-LHH	firstorder	Kurtosis	3.1343212937365816
wavelet-LHH	firstorder	Maximum	16.653782525286136
wavelet-LHH	firstorder	MeanAbsoluteDeviation	4.057163469776458
wavelet-LHH	firstorder	Mean	-0.009160735500091364
wavelet-LHH	firstorder	Median	-0.5075091679873729
wavelet-LHH	firstorder	Minimum	-11.837002521652565
wavelet-LHH	firstorder	Range	28.4907850469387
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	2.840001422179536
wavelet-LHH	firstorder	RootMeanSquared	300.03485368969274
wavelet-LHH	firstorder	Skewness	0.46415060026631205
wavelet-LHH	firstorder	TotalEnergy	10892530.524860034
wavelet-LHH	firstorder	Uniformity	0.5041322314049586
wavelet-LHH	firstorder	Variance	26.409785976298764
wavelet-LHH	glcm	Autocorrelation	2.163706917258342
wavelet-LHH	glcm	JointAverage	1.4715939104190834
wavelet-LHH	glcm	ClusterProminence	0.4939697665166766
wavelet-LHH	glcm	ClusterShade	0.027057661063092393
wavelet-LHH	glcm	ClusterTendency	0.49392941233207577
wavelet-LHH	glcm	Contrast	0.5021496279978165
wavelet-LHH	glcm	Correlation	-0.008204532331968054
wavelet-LHH	glcm	DifferenceAverage	0.5021496279978165
wavelet-LHH	glcm	DifferenceEntropy	0.9671531248485792
wavelet-LHH	glcm	DifferenceVariance	0.2388726147931443
wavelet-LHH	glcm	JointEnergy	0.2630878650419095
wavelet-LHH	glcm	JointEntropy	1.9611190529184777
wavelet-LHH	glcm	Imc1	-0.03333855694920428
wavelet-LHH	glcm	Imc2	0.19449781465215982
wavelet-LHH	glcm	Idm	0.7489251860010918
wavelet-LHH	glcm	Idmn	0.8995700744004367
wavelet-LHH	glcm	Id	0.7489251860010918
wavelet-LHH	glcm	Idn	0.8326167906673945
wavelet-LHH	glcm	InverseVariance	0.5021496279978165
wavelet-LHH	glcm	MaximumProbability	0.30655421503458363
wavelet-LHH	glcm	SumEntropy	1.4589694249206615
wavelet-LHH	glcm	SumSquares	0.24901976008247304
wavelet-LHH	glrlm	GrayLevelNonUniformity	41.527828071149685
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.5037441117619125
wavelet-LHH	glrlm	GrayLevelVariance	0.24812794411904376
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	2.377666536096094
wavelet-LHH	glrlm	LongRunEmphasis	2.752156843593849
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	6.428252095560946
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	1.8331330306020739
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.6555833659759766
wavelet-LHH	glrlm	RunEntropy	2.2464743362317545
wavelet-LHH	glrlm	RunLengthNonUniformity	41.85949194699514
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.499096105543718
wavelet-LHH	glrlm	RunPercentage	0.6815003178639543
wavelet-LHH	glrlm	RunVariance	0.5207402688750066
wavelet-LHH	glrlm	ShortRunEmphasis	0.7166808966380553
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	1.7108085868380252
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.46814897408806294
wavelet-LHH	glszm	GrayLevelNonUniformity	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-LHH	glszm	GrayLevelVariance	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	3690.5
