Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_46_segment_Pontine 11302018
log-sigma-4-0-mm-3D	glcm	SumEntropy	-3.2034265038149176e-16
log-sigma-4-0-mm-3D	glcm	SumSquares	0.0
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	17.615384615384617
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	1.0
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.0
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.0
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	5.125514284801823
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	5.125514284801823
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	5.125514284801823
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	1.0
log-sigma-4-0-mm-3D	glrlm	RunEntropy	1.347709605642586
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	7.536879758060009
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4298198754969969
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.5032967032967032
log-sigma-4-0-mm-3D	glrlm	RunVariance	0.4773558167905072
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.40234086757604476
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.40234086757604476
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.40234086757604476
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	1.0
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	0.0
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	1.0
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	1225.0
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	1225.0
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1225.0
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	1.0
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.0008163265306122449
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0008163265306122449
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0008163265306122449
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	-3.203426503814917e-16
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.02857142857142857
log-sigma-4-0-mm-3D	glszm	ZoneVariance	0.0
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	3.1281658735933133
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	4.885714285714286
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.13959183673469389
log-sigma-4-0-mm-3D	gldm	DependenceVariance	17.84979591836735
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	35.0
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.0
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	1.0
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	211.45714285714286
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	211.45714285714286
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	211.45714285714286
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	1.0
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.006477338248176178
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.006477338248176178
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006477338248176178
log-sigma-4-0-mm-3D	ngtdm	Busyness	0.0
log-sigma-4-0-mm-3D	ngtdm	Coarseness	1000000.0
log-sigma-4-0-mm-3D	ngtdm	Complexity	0.0
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.0
log-sigma-4-0-mm-3D	ngtdm	Strength	0.0
log-sigma-5-0-mm-3D	firstorder	10Percentile	-8.678300476074218
log-sigma-5-0-mm-3D	firstorder	90Percentile	-5.985077095031738
log-sigma-5-0-mm-3D	firstorder	Energy	2996160.2789164274
log-sigma-5-0-mm-3D	firstorder	Entropy	-3.203426503814917e-16
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	1.6837263107299805
log-sigma-5-0-mm-3D	firstorder	Kurtosis	2.3690189027984663
log-sigma-5-0-mm-3D	firstorder	Maximum	-5.059004306793213
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	0.8868371146065849
log-sigma-5-0-mm-3D	firstorder	Mean	-7.41937255859375
log-sigma-5-0-mm-3D	firstorder	Median	-7.527566909790039
log-sigma-5-0-mm-3D	firstorder	Minimum	-9.153236389160156
log-sigma-5-0-mm-3D	firstorder	Range	4.094232082366943
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	0.617342693815506
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	292.58260269129505
log-sigma-5-0-mm-3D	firstorder	Skewness	0.36466726027659496
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	2996160.2789164274
log-sigma-5-0-mm-3D	firstorder	Uniformity	1.0
log-sigma-5-0-mm-3D	firstorder	Variance	1.1558436052320888
log-sigma-5-0-mm-3D	glcm	Autocorrelation	1.0
log-sigma-5-0-mm-3D	glcm	JointAverage	1.0
log-sigma-5-0-mm-3D	glcm	ClusterProminence	0.0
log-sigma-5-0-mm-3D	glcm	ClusterShade	0.0
log-sigma-5-0-mm-3D	glcm	ClusterTendency	0.0
log-sigma-5-0-mm-3D	glcm	Contrast	0.0
log-sigma-5-0-mm-3D	glcm	Correlation	1.0
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.0
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.0
log-sigma-5-0-mm-3D	glcm	JointEnergy	1.0
log-sigma-5-0-mm-3D	glcm	JointEntropy	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	Imc1	0.0
log-sigma-5-0-mm-3D	glcm	Imc2	0.0
log-sigma-5-0-mm-3D	glcm	Idm	1.0
log-sigma-5-0-mm-3D	glcm	Idmn	1.0
log-sigma-5-0-mm-3D	glcm	Id	1.0
log-sigma-5-0-mm-3D	glcm	Idn	1.0
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.0
log-sigma-5-0-mm-3D	glcm	MaximumProbability	1.0
log-sigma-5-0-mm-3D	glcm	SumEntropy	-3.2034265038149176e-16
log-sigma-5-0-mm-3D	glcm	SumSquares	0.0
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	17.615384615384617
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	1.0
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.0
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	1.0
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	5.125514284801823
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	5.125514284801823
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	5.125514284801823
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	1.0
log-sigma-5-0-mm-3D	glrlm	RunEntropy	1.347709605642586
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	7.536879758060009
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.4298198754969969
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.5032967032967032
log-sigma-5-0-mm-3D	glrlm	RunVariance	0.4773558167905072
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.40234086757604476
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	0.40234086757604476
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.40234086757604476
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	1.0
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	0.0
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	1.0
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	1225.0
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	1225.0
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	1225.0
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	1.0
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	1.0
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.0008163265306122449
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	0.0008163265306122449
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.0008163265306122449
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	-3.203426503814917e-16
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.02857142857142857
log-sigma-5-0-mm-3D	glszm	ZoneVariance	0.0
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	3.1281658735933133
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	4.885714285714286
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.13959183673469389
log-sigma-5-0-mm-3D	gldm	DependenceVariance	17.84979591836735
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	35.0
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.0
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	1.0
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	211.45714285714286
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	211.45714285714286
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	211.45714285714286
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	1.0
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.006477338248176178
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.006477338248176178
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.006477338248176178
log-sigma-5-0-mm-3D	ngtdm	Busyness	0.0
log-sigma-5-0-mm-3D	ngtdm	Coarseness	1000000.0
log-sigma-5-0-mm-3D	ngtdm	Complexity	0.0
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.0
log-sigma-5-0-mm-3D	ngtdm	Strength	0.0
wavelet-LLH	firstorder	10Percentile	-20.880370850407513
wavelet-LLH	firstorder	90Percentile	20.2783826508688
wavelet-LLH	firstorder	Energy	3177757.8552813292
wavelet-LLH	firstorder	Entropy	1.2532256180852683
wavelet-LLH	firstorder	InterquartileRange	24.181776604204615
wavelet-LLH	firstorder	Kurtosis	2.0888369827521984
wavelet-LLH	firstorder	Maximum	34.19845052289899
wavelet-LLH	firstorder	MeanAbsoluteDeviation	12.967216806757339
wavelet-LLH	firstorder	Mean	0.9280617572782072
wavelet-LLH	firstorder	Median	-0.7190173452386821
wavelet-LLH	firstorder	Minimum	-23.40437531905389
wavelet-LLH	firstorder	Range	57.60282584195288
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	9.549236307531716
wavelet-LLH	firstorder	RootMeanSquared	301.3189034552372
wavelet-LLH	firstorder	Skewness	0.06976544239912798
wavelet-LLH	firstorder	TotalEnergy	3177757.8552813292
wavelet-LLH	firstorder	Uniformity	0.45142857142857135
wavelet-LLH	firstorder	Variance	235.3832264742985
wavelet-LLH	glcm	Autocorrelation	2.8159947429327046
wavelet-LLH	glcm	JointAverage	1.6729774000405855
wavelet-LLH	glcm	ClusterProminence	1.7387410372272805
wavelet-LLH	glcm	ClusterShade	0.1754296411382167
wavelet-LLH	glcm	ClusterTendency	0.8745382299621914
wavelet-LLH	glcm	Contrast	0.8110623935448944
wavelet-LLH	glcm	Correlation	0.03544530559196549
wavelet-LLH	glcm	DifferenceAverage	0.6453169830900813
wavelet-LLH	glcm	DifferenceEntropy	1.2197466050476657
wavelet-LLH	glcm	DifferenceVariance	0.3513244355008969
wavelet-LLH	glcm	JointEnergy	0.20700329162530873
wavelet-LLH	glcm	JointEntropy	2.5600939063850126
wavelet-LLH	glcm	Imc1	-0.12616356480458843
wavelet-LLH	glcm	Imc2	0.44719723497872865
wavelet-LLH	glcm	Idm	0.6939160495004407
wavelet-LLH	glcm	Idmn	0.926543548820348
wavelet-LLH	glcm	Id	0.7049657435307617
wavelet-LLH	glcm	Idn	0.8469580247502204
wavelet-LLH	glcm	InverseVariance	0.5002897489421196
wavelet-LLH	glcm	MaximumProbability	0.2853954803794699
wavelet-LLH	glcm	SumEntropy	1.7589377060142508
wavelet-LLH	glcm	SumSquares	0.42140015587677154
wavelet-LLH	glrlm	GrayLevelNonUniformity	12.119036357756944
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.44760736499388487
wavelet-LLH	glrlm	GrayLevelVariance	0.3888187084663326
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	2.7793172104564032
wavelet-LLH	glrlm	LongRunEmphasis	2.142424447611087
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	5.794440213113311
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	1.3238502720164176
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.6353554489217721
wavelet-LLH	glrlm	RunEntropy	2.0674171831056007
wavelet-LLH	glrlm	RunLengthNonUniformity	17.523386135689766
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.6229635796205385
wavelet-LLH	glrlm	RunPercentage	0.7736263736263734
wavelet-LLH	glrlm	RunVariance	0.27627890743681854
wavelet-LLH	glrlm	ShortRunEmphasis	0.7840214175003987
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	2.208714558995917
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.5044716301011387
wavelet-LLH	glszm	GrayLevelNonUniformity	1.0
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.3333333333333333
wavelet-LLH	glszm	GrayLevelVariance	0.6666666666666666
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	4.666666666666667
wavelet-LLH	glszm	LargeAreaEmphasis	184.33333333333334
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	420.0
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	126.89814814814815
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.4537037037037037
wavelet-LLH	glszm	SizeZoneNonUniformity	1.0
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333
wavelet-LLH	glszm	SmallAreaEmphasis	0.08584362139917695
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	0.756954732510288
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.010658436213991769
wavelet-LLH	glszm	ZoneEntropy	1.5849625007211552
wavelet-LLH	glszm	ZonePercentage	0.08571428571428572
wavelet-LLH	glszm	ZoneVariance	48.222222222222214
wavelet-LLH	gldm	DependenceEntropy	3.7690075748181955
wavelet-LLH	gldm	DependenceNonUniformity	5.114285714285714
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.14612244897959184
wavelet-LLH	gldm	DependenceVariance	6.101224489795918
wavelet-LLH	gldm	GrayLevelNonUniformity	15.8
wavelet-LLH	gldm	GrayLevelVariance	0.3624489795918367
wavelet-LLH	gldm	HighGrayLevelEmphasis	2.742857142857143
wavelet-LLH	gldm	LargeDependenceEmphasis	53.51428571428571
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	148.85714285714286
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	29.932539682539684
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.6277777777777778
wavelet-LLH	gldm	SmallDependenceEmphasis	0.03866037974943355
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	0.1777171857723806
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.01976919411671267
wavelet-LLH	ngtdm	Busyness	2.674283760849657
wavelet-LLH	ngtdm	Coarseness	0.1363293374737093
wavelet-LLH	ngtdm	Complexity	1.7897230296192663
wavelet-LLH	ngtdm	Contrast	0.059637243245761425
wavelet-LLH	ngtdm	Strength	0.4299770998907751
wavelet-LHL	firstorder	10Percentile	-10.307372618082729
wavelet-LHL	firstorder	90Percentile	12.75560169517094
wavelet-LHL	firstorder	Energy	3150792.47508494
wavelet-LHL	firstorder	Entropy	0.9946937953613051
wavelet-LHL	firstorder	InterquartileRange	13.336057811440984
wavelet-LHL	firstorder	Kurtosis	2.7710606905038904
wavelet-LHL	firstorder	Maximum	24.60349244850087
wavelet-LHL	firstorder	MeanAbsoluteDeviation	8.221915672153438
wavelet-LHL	firstorder	Mean	-0.12995590118429085
wavelet-LHL	firstorder	Median	-2.576159636831524
wavelet-LHL	firstorder	Minimum	-20.28189479068675
wavelet-LHL	firstorder	Range	44.88538723918762
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	5.685879917010701
wavelet-LHL	firstorder	RootMeanSquared	300.03773453564804
wavelet-LHL	firstorder	Skewness	0.4189224292761467
wavelet-LHL	firstorder	TotalEnergy	3150792.47508494
wavelet-LHL	firstorder	Uniformity	0.503673469387755
wavelet-LHL	firstorder	Variance	100.59879745830658
wavelet-LHL	glcm	Autocorrelation	1.89470937889609
wavelet-LHL	glcm	JointAverage	1.3898491676272617
wavelet-LHL	glcm	ClusterProminence	0.34428558656703606
wavelet-LHL	glcm	ClusterShade	0.020082685777360346
wavelet-LHL	glcm	ClusterTendency	0.3943876819190985
wavelet-LHL	glcm	Contrast	0.5496762479713908
wavelet-LHL	glcm	Correlation	-0.17358131056423592
wavelet-LHL	glcm	DifferenceAverage	0.5496762479713908
wavelet-LHL	glcm	DifferenceEntropy	0.9140195529549593
wavelet-LHL	glcm	DifferenceVariance	0.2215830893721559
wavelet-LHL	glcm	JointEnergy	0.30638494568259955
wavelet-LHL	glcm	JointEntropy	1.7746354628475227
wavelet-LHL	glcm	Imc1	-0.150483560424559
wavelet-LHL	glcm	Imc2	0.400014602199601
wavelet-LHL	glcm	Idm	0.7251618760143046
wavelet-LHL	glcm	Idmn	0.890064750405722
wavelet-LHL	glcm	Id	0.7251618760143046
wavelet-LHL	glcm	Idn	0.8167745840095364
wavelet-LHL	glcm	InverseVariance	0.5496762479713908
wavelet-LHL	glcm	MaximumProbability	0.3608646451380747
wavelet-LHL	glcm	SumEntropy	1.2249592148761326
wavelet-LHL	glcm	SumSquares	0.2360159824726223
wavelet-LHL	glrlm	GrayLevelNonUniformity	13.464006548854446
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.50154981153747
wavelet-LHL	glrlm	GrayLevelVariance	0.249225094231265
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	2.532312686856383
wavelet-LHL	glrlm	LongRunEmphasis	2.241696435842105
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	4.8783563996094825
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	1.5825314449002605
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.6169218282859043
wavelet-LHL	glrlm	RunEntropy	1.8055365244719803
wavelet-LHL	glrlm	RunLengthNonUniformity	17.45170149770914
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.6280897060843371
wavelet-LHL	glrlm	RunPercentage	0.7670329670329671
wavelet-LHL	glrlm	RunVariance	0.3008560692197523
wavelet-LHL	glrlm	ShortRunEmphasis	0.776628264323731
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	2.0932173798156133
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.4474809854507606
wavelet-LHL	glszm	GrayLevelNonUniformity	1.6666666666666667
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.5555555555555556
wavelet-LHL	glszm	GrayLevelVariance	0.2222222222222222
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	3.0
wavelet-LHL	glszm	LargeAreaEmphasis	173.66666666666666
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	333.6666666666667
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	133.66666666666666
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.5
wavelet-LHL	glszm	SizeZoneNonUniformity	1.0
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.3333333333333333
wavelet-LHL	glszm	SmallAreaEmphasis	0.024071509182312507
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	0.09351595362675695
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.006710398071201396
wavelet-LHL	glszm	ZoneEntropy	1.5849625007211552
wavelet-LHL	glszm	ZonePercentage	0.08571428571428572
wavelet-LHL	glszm	ZoneVariance	37.55555555555556
wavelet-LHL	gldm	DependenceEntropy	3.568449003142371
wavelet-LHL	gldm	DependenceNonUniformity	3.9714285714285715
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.11346938775510204
wavelet-LHL	gldm	DependenceVariance	9.711020408163265
wavelet-LHL	gldm	GrayLevelNonUniformity	17.62857142857143
wavelet-LHL	gldm	GrayLevelVariance	0.24816326530612243
wavelet-LHL	gldm	HighGrayLevelEmphasis	2.3714285714285714
wavelet-LHL	gldm	LargeDependenceEmphasis	59.51428571428571
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	91.74285714285715
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	51.457142857142856
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.6571428571428571
wavelet-LHL	gldm	SmallDependenceEmphasis	0.03845647946576185
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	0.12899000716255485
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.015823097541563597
wavelet-LHL	ngtdm	Busyness	12.705390832690162
wavelet-LHL	ngtdm	Coarseness	0.10595139212012887
wavelet-LHL	ngtdm	Complexity	0.5393308761631742
wavelet-LHL	ngtdm	Contrast	0.13543117940917407
wavelet-LHL	ngtdm	Strength	0.10470822213434929
wavelet-LHH	firstorder	10Percentile	-9.037282386415017
wavelet-LHH	firstorder	90Percentile	6.769836236765819
wavelet-LHH	firstorder	Energy	3147162.3853699937
wavelet-LHH	firstorder	Entropy	0.9994110647387546
wavelet-LHH	firstorder	InterquartileRange	7.139141766371717
wavelet-LHH	firstorder	Kurtosis	2.3308222805887024
wavelet-LHH	firstorder	Maximum	9.025978155105205
wavelet-LHH	firstorder	MeanAbsoluteDeviation	4.371043347529434
wavelet-LHH	firstorder	Mean	-0.18249689113893658
wavelet-LHH	firstorder	Median	-0.4468252886060613
wavelet-LHH	firstorder	Minimum	-10.47554895558399
wavelet-LHH	firstorder	Range	19.501527110689196
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.06315836693995
wavelet-LHH	firstorder	RootMeanSquared	299.86484504904126
wavelet-LHH	firstorder	Skewness	-0.2927991623390831
wavelet-LHH	firstorder	TotalEnergy	3147162.3853699937
wavelet-LHH	firstorder	Uniformity	0.5004081632653061
wavelet-LHH	firstorder	Variance	28.39012585360709
wavelet-LHH	glcm	Autocorrelation	2.148840359751731
wavelet-LHH	glcm	JointAverage	1.4664153222851852
wavelet-LHH	glcm	ClusterProminence	0.492441910411831
wavelet-LHH	glcm	ClusterShade	0.047598972759378105
wavelet-LHH	glcm	ClusterTendency	0.48683566055247945
wavelet-LHH	glcm	Contrast	0.5008112142076492
wavelet-LHH	glcm	Correlation	-0.01196776401017578
wavelet-LHH	glcm	DifferenceAverage	0.5008112142076492
wavelet-LHH	glcm	DifferenceEntropy	0.9089614895864867
wavelet-LHH	glcm	DifferenceVariance	0.22007136629003707
wavelet-LHH	glcm	JointEnergy	0.28610519632989856
wavelet-LHH	glcm	JointEntropy	1.8918680817074336
wavelet-LHH	glcm	Imc1	-0.0911559397405208
wavelet-LHH	glcm	Imc2	0.33015790270583023
wavelet-LHH	glcm	Idm	0.7495943928961754
wavelet-LHH	glcm	Idmn	0.8998377571584701
wavelet-LHH	glcm	Id	0.7495943928961754
wavelet-LHH	glcm	Idn	0.8330629285974502
wavelet-LHH	glcm	InverseVariance	0.5008112142076492
wavelet-LHH	glcm	MaximumProbability	0.3455143027559985
wavelet-LHH	glcm	SumEntropy	1.3910568674997847
wavelet-LHH	glcm	SumSquares	0.2469117186900322
wavelet-LHH	glrlm	GrayLevelNonUniformity	13.222039815069454
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.5010995010472414
wavelet-LHH	glrlm	GrayLevelVariance	0.24945024947637925
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	2.505948051615218
wavelet-LHH	glrlm	LongRunEmphasis	2.143295580712978
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	5.108352257960434
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	1.4020314114011134
wavelet-LHH	glrlm	LowGrayLevelRunEmphasis	0.6235129870961955
wavelet-LHH	glrlm	RunEntropy	1.9193732643429198
wavelet-LHH	glrlm	RunLengthNonUniformity	16.119012591360935
wavelet-LHH	glrlm	RunLengthNonUniformityNormalized	0.5961445779452478
wavelet-LHH	glrlm	RunPercentage	0.7538461538461537
wavelet-LHH	glrlm	RunVariance	0.2739930291240678
wavelet-LHH	glrlm	ShortRunEmphasis	0.7615771254118227
wavelet-LHH	glrlm	ShortRunHighGrayLevelEmphasis	1.9382509791988627
wavelet-LHH	glrlm	ShortRunLowGrayLevelEmphasis	0.46740866196506264
wavelet-LHH	glszm	GrayLevelNonUniformity	1.0
wavelet-LHH	glszm	GrayLevelNonUniformityNormalized	0.5
wavelet-LHH	glszm	GrayLevelVariance	0.25
wavelet-LHH	glszm	HighGrayLevelZoneEmphasis	2.5
wavelet-LHH	glszm	LargeAreaEmphasis	306.5
wavelet-LHH	glszm	LargeAreaHighGrayLevelEmphasis	740.0
wavelet-LHH	glszm	LargeAreaLowGrayLevelEmphasis	198.125
wavelet-LHH	glszm	LowGrayLevelZoneEmphasis	0.625
wavelet-LHH	glszm	SizeZoneNonUniformity	1.0
wavelet-LHH	glszm	SizeZoneNonUniformityNormalized	0.5
wavelet-LHH	glszm	SmallAreaEmphasis	0.0032733136827715835
wavelet-LHH	glszm	SmallAreaHighGrayLevelEmphasis	0.008463625101456705
wavelet-LHH	glszm	SmallAreaLowGrayLevelEmphasis	0.0019757358281003033
wavelet-LHH	glszm	ZoneEntropy	0.9999999999999993
wavelet-LHH	glszm	ZonePercentage	0.05714285714285714
wavelet-LHH	glszm	ZoneVariance	0.25
wavelet-LHH	gldm	DependenceEntropy	3.465316418158462
wavelet-LHH	gldm	DependenceNonUniformity	6.257142857142857
wavelet-LHH	gldm	DependenceNonUniformityNormalized	0.17877551020408164
wavelet-LHH	gldm	DependenceVariance	5.954285714285714
wavelet-LHH	gldm	GrayLevelNonUniformity	17.514285714285716
wavelet-LHH	gldm	GrayLevelVariance	0.24979591836734694
wavelet-LHH	gldm	HighGrayLevelEmphasis	2.4571428571428573
