Image type	Feature Class	Feature Name	1: RTSTRUCT: ANON_30_segment_Rt Parietal
log-sigma-4-0-mm-3D	firstorder	TotalEnergy	1037123832.6357241
log-sigma-4-0-mm-3D	firstorder	Uniformity	0.3143227254632413
log-sigma-4-0-mm-3D	firstorder	Variance	461.45359569863933
log-sigma-4-0-mm-3D	glcm	Autocorrelation	16.380514373912327
log-sigma-4-0-mm-3D	glcm	JointAverage	3.952867591339199
log-sigma-4-0-mm-3D	glcm	ClusterProminence	28.37512641239908
log-sigma-4-0-mm-3D	glcm	ClusterShade	-0.8265139320616638
log-sigma-4-0-mm-3D	glcm	ClusterTendency	3.2246105661723807
log-sigma-4-0-mm-3D	glcm	Contrast	0.2033163166354461
log-sigma-4-0-mm-3D	glcm	Correlation	0.8815579344737714
log-sigma-4-0-mm-3D	glcm	DifferenceAverage	0.20286869037790883
log-sigma-4-0-mm-3D	glcm	DifferenceEntropy	0.7212630274175097
log-sigma-4-0-mm-3D	glcm	DifferenceVariance	0.16036998697637464
log-sigma-4-0-mm-3D	glcm	JointEnergy	0.2062051115947949
log-sigma-4-0-mm-3D	glcm	JointEntropy	2.803032657630032
log-sigma-4-0-mm-3D	glcm	Imc1	-0.5463215530878103
log-sigma-4-0-mm-3D	glcm	Imc2	0.9354267842414978
log-sigma-4-0-mm-3D	glcm	Idm	0.8986104174367994
log-sigma-4-0-mm-3D	glcm	Idmn	0.9945067791163023
log-sigma-4-0-mm-3D	glcm	Id	0.8986402591873018
log-sigma-4-0-mm-3D	glcm	Idn	0.9710267518434692
log-sigma-4-0-mm-3D	glcm	InverseVariance	0.2024770174025637
log-sigma-4-0-mm-3D	glcm	MaximumProbability	0.35364824550403323
log-sigma-4-0-mm-3D	glcm	SumEntropy	2.598125708886319
log-sigma-4-0-mm-3D	glcm	SumSquares	0.8569817207019567
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformity	1176.4711665877123
log-sigma-4-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.321601716520853
log-sigma-4-0-mm-3D	glrlm	GrayLevelVariance	0.8313488189031095
log-sigma-4-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	15.709037964081821
log-sigma-4-0-mm-3D	glrlm	LongRunEmphasis	20.523053842074805
log-sigma-4-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	348.5596733472761
log-sigma-4-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	1.5084165328788641
log-sigma-4-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.0854038545562211
log-sigma-4-0-mm-3D	glrlm	RunEntropy	4.793609848814005
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformity	627.5606730656425
log-sigma-4-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.16480725946187563
log-sigma-4-0-mm-3D	glrlm	RunPercentage	0.29070080039103074
log-sigma-4-0-mm-3D	glrlm	RunVariance	7.254917754549804
log-sigma-4-0-mm-3D	glrlm	ShortRunEmphasis	0.3210299035223618
log-sigma-4-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	4.900651886222766
log-sigma-4-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.0286650087753222
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformity	8.483870967741936
log-sigma-4-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.2736732570239334
log-sigma-4-0-mm-3D	glszm	GrayLevelVariance	1.7481789802289283
log-sigma-4-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	19.06451612903226
log-sigma-4-0-mm-3D	glszm	LargeAreaEmphasis	1543096.2580645161
log-sigma-4-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	25451328.48387097
log-sigma-4-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	102494.66427419355
log-sigma-4-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.10968637992831543
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformity	7.774193548387097
log-sigma-4-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.25078043704474506
log-sigma-4-0-mm-3D	glszm	SmallAreaEmphasis	0.49787410042189667
log-sigma-4-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	11.40228442758096
log-sigma-4-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.024084389834684646
log-sigma-4-0-mm-3D	glszm	ZoneEntropy	3.729223134546962
log-sigma-4-0-mm-3D	glszm	ZonePercentage	0.0024622716441620334
log-sigma-4-0-mm-3D	glszm	ZoneVariance	1378155.4672216442
log-sigma-4-0-mm-3D	gldm	DependenceEntropy	6.089777734107051
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformity	764.4455917394757
log-sigma-4-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.06071847432402508
log-sigma-4-0-mm-3D	gldm	DependenceVariance	30.437873244332625
log-sigma-4-0-mm-3D	gldm	GrayLevelNonUniformity	3957.323113582208
log-sigma-4-0-mm-3D	gldm	GrayLevelVariance	0.8160661884156077
log-sigma-4-0-mm-3D	gldm	HighGrayLevelEmphasis	16.332406671961873
log-sigma-4-0-mm-3D	gldm	LargeDependenceEmphasis	408.4206513105639
log-sigma-4-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	6861.541143764893
log-sigma-4-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	31.032665232547874
log-sigma-4-0-mm-3D	gldm	LowGrayLevelEmphasis	0.07981063012973258
log-sigma-4-0-mm-3D	gldm	SmallDependenceEmphasis	0.0054673504742656625
log-sigma-4-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.09680439445456236
log-sigma-4-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.000416955781341017
log-sigma-4-0-mm-3D	ngtdm	Busyness	26.506289305133393
log-sigma-4-0-mm-3D	ngtdm	Coarseness	0.0014928735665000162
log-sigma-4-0-mm-3D	ngtdm	Complexity	2.754213310578607
log-sigma-4-0-mm-3D	ngtdm	Contrast	0.010081823280336298
log-sigma-4-0-mm-3D	ngtdm	Strength	0.020190546585115345
log-sigma-5-0-mm-3D	firstorder	10Percentile	-43.052297592163086
log-sigma-5-0-mm-3D	firstorder	90Percentile	9.996252918243409
log-sigma-5-0-mm-3D	firstorder	Energy	1030277446.7455142
log-sigma-5-0-mm-3D	firstorder	Entropy	1.7234715841749657
log-sigma-5-0-mm-3D	firstorder	InterquartileRange	28.612495824694633
log-sigma-5-0-mm-3D	firstorder	Kurtosis	2.3167035641176366
log-sigma-5-0-mm-3D	firstorder	Maximum	28.17190170288086
log-sigma-5-0-mm-3D	firstorder	MeanAbsoluteDeviation	16.06985674606817
log-sigma-5-0-mm-3D	firstorder	Mean	-14.594961097037288
log-sigma-5-0-mm-3D	firstorder	Median	-12.14288330078125
log-sigma-5-0-mm-3D	firstorder	Minimum	-75.71626281738281
log-sigma-5-0-mm-3D	firstorder	Range	103.88816452026367
log-sigma-5-0-mm-3D	firstorder	RobustMeanAbsoluteDeviation	11.846653878526498
log-sigma-5-0-mm-3D	firstorder	RootMeanSquared	286.0646747729261
log-sigma-5-0-mm-3D	firstorder	Skewness	-0.22769737919455293
log-sigma-5-0-mm-3D	firstorder	TotalEnergy	1030277446.7455142
log-sigma-5-0-mm-3D	firstorder	Uniformity	0.3370726164782746
log-sigma-5-0-mm-3D	firstorder	Variance	376.9619217383007
log-sigma-5-0-mm-3D	glcm	Autocorrelation	15.874573776715696
log-sigma-5-0-mm-3D	glcm	JointAverage	3.907143388669703
log-sigma-5-0-mm-3D	glcm	ClusterProminence	15.745782656447604
log-sigma-5-0-mm-3D	glcm	ClusterShade	-0.7209506158464934
log-sigma-5-0-mm-3D	glcm	ClusterTendency	2.588304229603632
log-sigma-5-0-mm-3D	glcm	Contrast	0.15316042293091467
log-sigma-5-0-mm-3D	glcm	Correlation	0.8884080855492333
log-sigma-5-0-mm-3D	glcm	DifferenceAverage	0.1531463060146139
log-sigma-5-0-mm-3D	glcm	DifferenceEntropy	0.6121147247552523
log-sigma-5-0-mm-3D	glcm	DifferenceVariance	0.1287100354815499
log-sigma-5-0-mm-3D	glcm	JointEnergy	0.24398960862100572
log-sigma-5-0-mm-3D	glcm	JointEntropy	2.4643112495956054
log-sigma-5-0-mm-3D	glcm	Imc1	-0.5915212446838152
log-sigma-5-0-mm-3D	glcm	Imc2	0.9333941247464258
log-sigma-5-0-mm-3D	glcm	Idm	0.9234282586843231
log-sigma-5-0-mm-3D	glcm	Idmn	0.995860586340717
log-sigma-5-0-mm-3D	glcm	Id	0.9234291998120765
log-sigma-5-0-mm-3D	glcm	Idn	0.9781222083714177
log-sigma-5-0-mm-3D	glcm	InverseVariance	0.15313395371285068
log-sigma-5-0-mm-3D	glcm	MaximumProbability	0.37242957970546764
log-sigma-5-0-mm-3D	glcm	SumEntropy	2.3110823113099297
log-sigma-5-0-mm-3D	glcm	SumSquares	0.6853661631336367
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformity	1109.1020083061512
log-sigma-5-0-mm-3D	glrlm	GrayLevelNonUniformityNormalized	0.3568786322549725
log-sigma-5-0-mm-3D	glrlm	GrayLevelVariance	0.6539416091524757
log-sigma-5-0-mm-3D	glrlm	HighGrayLevelRunEmphasis	15.316970611989275
log-sigma-5-0-mm-3D	glrlm	LongRunEmphasis	28.798556241495017
log-sigma-5-0-mm-3D	glrlm	LongRunHighGrayLevelEmphasis	477.7254663271188
log-sigma-5-0-mm-3D	glrlm	LongRunLowGrayLevelEmphasis	2.0739096322928936
log-sigma-5-0-mm-3D	glrlm	LowGrayLevelRunEmphasis	0.0810775041244865
log-sigma-5-0-mm-3D	glrlm	RunEntropy	4.8393916997018245
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformity	441.7570025173158
log-sigma-5-0-mm-3D	glrlm	RunLengthNonUniformityNormalized	0.13678049627625105
log-sigma-5-0-mm-3D	glrlm	RunPercentage	0.24691757805340012
log-sigma-5-0-mm-3D	glrlm	RunVariance	10.381427491998135
log-sigma-5-0-mm-3D	glrlm	ShortRunEmphasis	0.2793441172794724
log-sigma-5-0-mm-3D	glrlm	ShortRunHighGrayLevelEmphasis	4.345352073590865
log-sigma-5-0-mm-3D	glrlm	ShortRunLowGrayLevelEmphasis	0.022243773337802156
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformity	3.888888888888889
log-sigma-5-0-mm-3D	glszm	GrayLevelNonUniformityNormalized	0.21604938271604937
log-sigma-5-0-mm-3D	glszm	GrayLevelVariance	2.0
log-sigma-5-0-mm-3D	glszm	HighGrayLevelZoneEmphasis	15.444444444444445
log-sigma-5-0-mm-3D	glszm	LargeAreaEmphasis	2802427.3333333335
log-sigma-5-0-mm-3D	glszm	LargeAreaHighGrayLevelEmphasis	45062857.333333336
log-sigma-5-0-mm-3D	glszm	LargeAreaLowGrayLevelEmphasis	192124.30180555556
log-sigma-5-0-mm-3D	glszm	LowGrayLevelZoneEmphasis	0.1540432098765432
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformity	2.111111111111111
log-sigma-5-0-mm-3D	glszm	SizeZoneNonUniformityNormalized	0.11728395061728394
log-sigma-5-0-mm-3D	glszm	SmallAreaEmphasis	0.2862385463929363
log-sigma-5-0-mm-3D	glszm	SmallAreaHighGrayLevelEmphasis	4.291223177931634
log-sigma-5-0-mm-3D	glszm	SmallAreaLowGrayLevelEmphasis	0.068648771840615
log-sigma-5-0-mm-3D	glszm	ZoneEntropy	3.9057645846554476
log-sigma-5-0-mm-3D	glszm	ZonePercentage	0.0014297061159650516
log-sigma-5-0-mm-3D	glszm	ZoneVariance	2313204.8024691357
log-sigma-5-0-mm-3D	gldm	DependenceEntropy	5.6832640952131666
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformity	1087.196981731533
log-sigma-5-0-mm-3D	gldm	DependenceNonUniformityNormalized	0.08635400966890651
log-sigma-5-0-mm-3D	gldm	DependenceVariance	31.57765176669205
log-sigma-5-0-mm-3D	gldm	GrayLevelNonUniformity	4243.744241461477
log-sigma-5-0-mm-3D	gldm	GrayLevelVariance	0.6548264473550564
log-sigma-5-0-mm-3D	gldm	HighGrayLevelEmphasis	15.877839555202542
log-sigma-5-0-mm-3D	gldm	LargeDependenceEmphasis	455.11993645750596
log-sigma-5-0-mm-3D	gldm	LargeDependenceHighGrayLevelEmphasis	7390.302938840349
log-sigma-5-0-mm-3D	gldm	LargeDependenceLowGrayLevelEmphasis	33.92012891624747
log-sigma-5-0-mm-3D	gldm	LowGrayLevelEmphasis	0.07696913335098403
log-sigma-5-0-mm-3D	gldm	SmallDependenceEmphasis	0.004021397568925896
log-sigma-5-0-mm-3D	gldm	SmallDependenceHighGrayLevelEmphasis	0.06460176625139302
log-sigma-5-0-mm-3D	gldm	SmallDependenceLowGrayLevelEmphasis	0.0003731519333774063
log-sigma-5-0-mm-3D	ngtdm	Busyness	22.57195462290062
log-sigma-5-0-mm-3D	ngtdm	Coarseness	0.0016648314508862629
log-sigma-5-0-mm-3D	ngtdm	Complexity	2.3355042600867417
log-sigma-5-0-mm-3D	ngtdm	Contrast	0.006548016637304698
log-sigma-5-0-mm-3D	ngtdm	Strength	0.023720232391993747
wavelet-LLH	firstorder	10Percentile	-28.133013792354447
wavelet-LLH	firstorder	90Percentile	19.82061987560221
wavelet-LLH	firstorder	Energy	1119138191.9628482
wavelet-LLH	firstorder	Entropy	1.8565567726483752
wavelet-LLH	firstorder	InterquartileRange	19.521006083562337
wavelet-LLH	firstorder	Kurtosis	6.0107988431744515
wavelet-LLH	firstorder	Maximum	139.67283156863525
wavelet-LLH	firstorder	MeanAbsoluteDeviation	15.015450397040851
wavelet-LLH	firstorder	Mean	-2.6276200903911144
wavelet-LLH	firstorder	Median	-0.4540049868540652
wavelet-LLH	firstorder	Minimum	-131.5294908585872
wavelet-LLH	firstorder	Range	271.20232242722244
wavelet-LLH	firstorder	RobustMeanAbsoluteDeviation	8.651727070063133
wavelet-LLH	firstorder	RootMeanSquared	298.14600428307625
wavelet-LLH	firstorder	Skewness	-0.677557050146794
wavelet-LLH	firstorder	TotalEnergy	1119138191.9628482
wavelet-LLH	firstorder	Uniformity	0.34362897542775417
wavelet-LLH	firstorder	Variance	460.7075368593357
wavelet-LLH	glcm	Autocorrelation	41.4500289651483
wavelet-LLH	glcm	JointAverage	6.413266534473018
wavelet-LLH	glcm	ClusterProminence	27.573954491497418
wavelet-LLH	glcm	ClusterShade	-2.65093128603253
wavelet-LLH	glcm	ClusterTendency	2.265682800425072
wavelet-LLH	glcm	Contrast	0.985638374899876
wavelet-LLH	glcm	Correlation	0.3897454505332688
wavelet-LLH	glcm	DifferenceAverage	0.6328825219456893
wavelet-LLH	glcm	DifferenceEntropy	1.4349463064632315
wavelet-LLH	glcm	DifferenceVariance	0.5706344891402998
wavelet-LLH	glcm	JointEnergy	0.14940931220000142
wavelet-LLH	glcm	JointEntropy	3.446338795708775
wavelet-LLH	glcm	Imc1	-0.11038159525765241
wavelet-LLH	glcm	Imc2	0.5354587106032036
wavelet-LLH	glcm	Idm	0.7167621781270872
wavelet-LLH	glcm	Idmn	0.9934212759607224
wavelet-LLH	glcm	Id	0.7295691090677956
wavelet-LLH	glcm	Idn	0.9531206692919506
wavelet-LLH	glcm	InverseVariance	0.4305412872792291
wavelet-LLH	glcm	MaximumProbability	0.24833692824055642
wavelet-LLH	glcm	SumEntropy	2.512528484475828
wavelet-LLH	glcm	SumSquares	0.8128302938312371
wavelet-LLH	glrlm	GrayLevelNonUniformity	2085.9306585642325
wavelet-LLH	glrlm	GrayLevelNonUniformityNormalized	0.2959321081341245
wavelet-LLH	glrlm	GrayLevelVariance	1.1092041012242713
wavelet-LLH	glrlm	HighGrayLevelRunEmphasis	41.17750089473999
wavelet-LLH	glrlm	LongRunEmphasis	5.371550429664958
wavelet-LLH	glrlm	LongRunHighGrayLevelEmphasis	229.90828420215803
wavelet-LLH	glrlm	LongRunLowGrayLevelEmphasis	0.13440575503356458
wavelet-LLH	glrlm	LowGrayLevelRunEmphasis	0.028199292848936283
wavelet-LLH	glrlm	RunEntropy	3.77048561262249
wavelet-LLH	glrlm	RunLengthNonUniformity	2941.8561180341544
wavelet-LLH	glrlm	RunLengthNonUniformityNormalized	0.41006666205231007
wavelet-LLH	glrlm	RunPercentage	0.5586362803201564
wavelet-LLH	glrlm	RunVariance	1.9688269110196237
wavelet-LLH	glrlm	ShortRunEmphasis	0.6561720302809557
wavelet-LLH	glrlm	ShortRunHighGrayLevelEmphasis	26.760767662642706
wavelet-LLH	glrlm	ShortRunLowGrayLevelEmphasis	0.019367978998891363
wavelet-LLH	glszm	GrayLevelNonUniformity	31.653658536585365
wavelet-LLH	glszm	GrayLevelNonUniformityNormalized	0.15440809042236764
wavelet-LLH	glszm	GrayLevelVariance	4.950148720999405
wavelet-LLH	glszm	HighGrayLevelZoneEmphasis	48.639024390243904
wavelet-LLH	glszm	LargeAreaEmphasis	254135.80487804877
wavelet-LLH	glszm	LargeAreaHighGrayLevelEmphasis	10854723.658536585
wavelet-LLH	glszm	LargeAreaLowGrayLevelEmphasis	6107.058150368318
wavelet-LLH	glszm	LowGrayLevelZoneEmphasis	0.0468706417489017
wavelet-LLH	glszm	SizeZoneNonUniformity	41.73170731707317
wavelet-LLH	glszm	SizeZoneNonUniformityNormalized	0.2035693039857228
wavelet-LLH	glszm	SmallAreaEmphasis	0.45813034490007887
wavelet-LLH	glszm	SmallAreaHighGrayLevelEmphasis	23.77631117853164
wavelet-LLH	glszm	SmallAreaLowGrayLevelEmphasis	0.02704805377028161
wavelet-LLH	glszm	ZoneEntropy	5.657948453552149
wavelet-LLH	glszm	ZonePercentage	0.016282764098490866
wavelet-LLH	glszm	ZoneVariance	250364.04759071986
wavelet-LLH	gldm	DependenceEntropy	6.042261682940361
wavelet-LLH	gldm	DependenceNonUniformity	609.1833200953138
wavelet-LLH	gldm	DependenceNonUniformityNormalized	0.04838628436023143
wavelet-LLH	gldm	DependenceVariance	31.319135514210313
wavelet-LLH	gldm	GrayLevelNonUniformity	4326.288800635425
wavelet-LLH	gldm	GrayLevelVariance	0.8475599417316841
wavelet-LLH	gldm	HighGrayLevelEmphasis	41.82382843526609
wavelet-LLH	gldm	LargeDependenceEmphasis	186.9561556791104
wavelet-LLH	gldm	LargeDependenceHighGrayLevelEmphasis	8087.609531374106
wavelet-LLH	gldm	LargeDependenceLowGrayLevelEmphasis	4.506620983870644
wavelet-LLH	gldm	LowGrayLevelEmphasis	0.02670379873989233
wavelet-LLH	gldm	SmallDependenceEmphasis	0.02356422734435817
wavelet-LLH	gldm	SmallDependenceHighGrayLevelEmphasis	1.0477460699270662
wavelet-LLH	gldm	SmallDependenceLowGrayLevelEmphasis	0.0009429747290473777
wavelet-LLH	ngtdm	Busyness	14.179167876648926
wavelet-LLH	ngtdm	Coarseness	0.0005944162466707388
wavelet-LLH	ngtdm	Complexity	32.86639968786352
wavelet-LLH	ngtdm	Contrast	0.006323167647746219
wavelet-LLH	ngtdm	Strength	0.049454217172730165
wavelet-LHL	firstorder	10Percentile	-35.73084752004253
wavelet-LHL	firstorder	90Percentile	28.307879346676284
wavelet-LHL	firstorder	Energy	1131579675.8132286
wavelet-LHL	firstorder	Entropy	2.172272580228484
wavelet-LHL	firstorder	InterquartileRange	23.761163726232194
wavelet-LHL	firstorder	Kurtosis	5.600002190863776
wavelet-LHL	firstorder	Maximum	184.54786209637206
wavelet-LHL	firstorder	MeanAbsoluteDeviation	19.208893683255408
wavelet-LHL	firstorder	Mean	-1.4890569671690213
wavelet-LHL	firstorder	Median	0.4516371997370206
wavelet-LHL	firstorder	Minimum	-153.0118826691812
wavelet-LHL	firstorder	Range	337.55974476555326
wavelet-LHL	firstorder	RobustMeanAbsoluteDeviation	10.860079500947412
wavelet-LHL	firstorder	RootMeanSquared	299.7986716311023
wavelet-LHL	firstorder	Skewness	-0.5618720466867873
wavelet-LHL	firstorder	TotalEnergy	1131579675.8132286
wavelet-LHL	firstorder	Uniformity	0.2876767433336215
wavelet-LHL	firstorder	Variance	770.4604014234574
wavelet-LHL	glcm	Autocorrelation	55.85462246704101
wavelet-LHL	glcm	JointAverage	7.443006289731054
wavelet-LHL	glcm	ClusterProminence	68.86672990163783
wavelet-LHL	glcm	ClusterShade	-4.18721198366327
wavelet-LHL	glcm	ClusterTendency	3.5363201011149576
wavelet-LHL	glcm	Contrast	1.7113378542151796
wavelet-LHL	glcm	Correlation	0.34651972002625736
wavelet-LHL	glcm	DifferenceAverage	0.8499119337864609
wavelet-LHL	glcm	DifferenceEntropy	1.7042031936332802
wavelet-LHL	glcm	DifferenceVariance	0.9530186290048799
wavelet-LHL	glcm	JointEnergy	0.10912327950124624
wavelet-LHL	glcm	JointEntropy	4.074174096476468
wavelet-LHL	glcm	Imc1	-0.10210380064791845
wavelet-LHL	glcm	Imc2	0.5385470002743138
wavelet-LHL	glcm	Idm	0.6515297508982937
wavelet-LHL	glcm	Idmn	0.9927442228576144
wavelet-LHL	glcm	Id	0.6741346825941041
wavelet-LHL	glcm	Idn	0.9497626219112749
wavelet-LHL	glcm	InverseVariance	0.44932981341753553
wavelet-LHL	glcm	MaximumProbability	0.20935811464852214
wavelet-LHL	glcm	SumEntropy	2.8237160455858965
wavelet-LHL	glcm	SumSquares	1.311914488832535
wavelet-LHL	glrlm	GrayLevelNonUniformity	1935.137862007386
wavelet-LHL	glrlm	GrayLevelNonUniformityNormalized	0.2441234734738429
wavelet-LHL	glrlm	GrayLevelVariance	1.7056592309251042
wavelet-LHL	glrlm	HighGrayLevelRunEmphasis	56.112915083612656
wavelet-LHL	glrlm	LongRunEmphasis	3.9923857537476666
wavelet-LHL	glrlm	LongRunHighGrayLevelEmphasis	229.80206544256242
wavelet-LHL	glrlm	LongRunLowGrayLevelEmphasis	0.07552514304012867
wavelet-LHL	glrlm	LowGrayLevelRunEmphasis	0.02126250757486807
wavelet-LHL	glrlm	RunEntropy	3.8140689453103116
wavelet-LHL	glrlm	RunLengthNonUniformity	3937.117096032943
wavelet-LHL	glrlm	RunLengthNonUniformityNormalized	0.4886389065590456
wavelet-LHL	glrlm	RunPercentage	0.6288385165271584
wavelet-LHL	glrlm	RunVariance	1.3370416314372853
wavelet-LHL	glrlm	ShortRunEmphasis	0.7210526178873196
wavelet-LHL	glrlm	ShortRunHighGrayLevelEmphasis	40.17934180889255
wavelet-LHL	glrlm	ShortRunLowGrayLevelEmphasis	0.015969694262062357
wavelet-LHL	glszm	GrayLevelNonUniformity	39.607361963190186
wavelet-LHL	glszm	GrayLevelNonUniformityNormalized	0.12149497534720916
wavelet-LHL	glszm	GrayLevelVariance	6.371899582219882
wavelet-LHL	glszm	HighGrayLevelZoneEmphasis	54.0920245398773
wavelet-LHL	glszm	LargeAreaEmphasis	128913.8773006135
wavelet-LHL	glszm	LargeAreaHighGrayLevelEmphasis	7398079.450920246
wavelet-LHL	glszm	LargeAreaLowGrayLevelEmphasis	2294.0404904855277
wavelet-LHL	glszm	LowGrayLevelZoneEmphasis	0.04042329667529301
wavelet-LHL	glszm	SizeZoneNonUniformity	67.25153374233129
wavelet-LHL	glszm	SizeZoneNonUniformityNormalized	0.2062930482893598
wavelet-LHL	glszm	SmallAreaEmphasis	0.4589249809845534
wavelet-LHL	glszm	SmallAreaHighGrayLevelEmphasis	25.83493482668467
wavelet-LHL	glszm	SmallAreaLowGrayLevelEmphasis	0.022163615727787148
wavelet-LHL	glszm	ZoneEntropy	5.981177173119712
wavelet-LHL	glszm	ZonePercentage	0.02589356632247816
wavelet-LHL	glszm	ZoneVariance	127422.40133237981
wavelet-LHL	gldm	DependenceEntropy	6.238263590470834
wavelet-LHL	gldm	DependenceNonUniformity	651.3423351866561
wavelet-LHL	gldm	DependenceNonUniformityNormalized	0.05173489556685116
wavelet-LHL	gldm	DependenceVariance	29.137527760410983
wavelet-LHL	gldm	GrayLevelNonUniformity	3621.8501985702937
wavelet-LHL	gldm	GrayLevelVariance	1.342785567425261
wavelet-LHL	gldm	HighGrayLevelEmphasis	56.672041302621125
wavelet-LHL	gldm	LargeDependenceEmphasis	142.56425734710086
wavelet-LHL	gldm	LargeDependenceHighGrayLevelEmphasis	8290.319221604448
wavelet-LHL	gldm	LargeDependenceLowGrayLevelEmphasis	2.5535972483634817
wavelet-LHL	gldm	LowGrayLevelEmphasis	0.020212283579294672
wavelet-LHL	gldm	SmallDependenceEmphasis	0.03570376904038386
wavelet-LHL	gldm	SmallDependenceHighGrayLevelEmphasis	1.974911468906496
wavelet-LHL	gldm	SmallDependenceLowGrayLevelEmphasis	0.0011398951527160882
wavelet-LHL	ngtdm	Busyness	10.36445666529697
wavelet-LHL	ngtdm	Coarseness	0.0006051994083781569
wavelet-LHL	ngtdm	Complexity	58.271949368377264
wavelet-LHL	ngtdm	Contrast	0.00941905208098629
wavelet-LHL	ngtdm	Strength	0.06482300322550813
wavelet-LHH	firstorder	10Percentile	-8.258904601796331
wavelet-LHH	firstorder	90Percentile	8.683738855507407
wavelet-LHH	firstorder	Energy	1135096110.9843915
wavelet-LHH	firstorder	Entropy	1.0952544625938496
wavelet-LHH	firstorder	InterquartileRange	7.465726806435371
wavelet-LHH	firstorder	Kurtosis	6.959400241306372
wavelet-LHH	firstorder	Maximum	52.90846285800924
wavelet-LHH	firstorder	MeanAbsoluteDeviation	5.45031982955019
wavelet-LHH	firstorder	Mean	0.16354950436625493
wavelet-LHH	firstorder	Median	0.019170571746980756
wavelet-LHH	firstorder	Minimum	-61.923851205339346
wavelet-LHH	firstorder	Range	114.83231406334858
wavelet-LHH	firstorder	RobustMeanAbsoluteDeviation	3.2327306863453362
wavelet-LHH	firstorder	RootMeanSquared	300.26412928939465
wavelet-LHH	firstorder	Skewness	0.13803852508262518
wavelet-LHH	firstorder	TotalEnergy	1135096110.9843915
wavelet-LHH	firstorder	Uniformity	0.4881509777733756
wavelet-LHH	firstorder	Variance	60.390886858170774
wavelet-LHH	glcm	Autocorrelation	12.2903965810963
wavelet-LHH	glcm	JointAverage	3.5022883002284457
wavelet-LHH	glcm	ClusterProminence	0.8404245106593641
wavelet-LHH	glcm	ClusterShade	0.02144716828118218
wavelet-LHH	glcm	ClusterTendency	0.591585834804554
wavelet-LHH	glcm	Contrast	0.49413967362594075
wavelet-LHH	glcm	Correlation	0.08954811711049195
wavelet-LHH	glcm	DifferenceAverage	0.4754148402588039
wavelet-LHH	glcm	DifferenceEntropy	1.036165476036065
wavelet-LHH	glcm	DifferenceVariance	0.2616151063905657
wavelet-LHH	glcm	JointEnergy	0.24879600341848335
wavelet-LHH	glcm	JointEntropy	2.132697391010658
wavelet-LHH	glcm	Imc1	-0.030916696148496646
wavelet-LHH	glcm	Imc2	0.2107995634969305
wavelet-LHH	glcm	Idm	0.7641432985366852
wavelet-LHH	glcm	Idmn	0.9867449830630707
wavelet-LHH	glcm	Id	0.765126683894651
wavelet-LHH	glcm	Idn	0.9324035466928111
wavelet-LHH	glcm	InverseVariance	0.4615858637837297
wavelet-LHH	glcm	MaximumProbability	0.28004386624904537
wavelet-LHH	glcm	SumEntropy	1.608505111583496
wavelet-LHH	glcm	SumSquares	0.27143137710762366
wavelet-LHH	glrlm	GrayLevelNonUniformity	3178.072202277014
wavelet-LHH	glrlm	GrayLevelNonUniformityNormalized	0.4797052994776539
wavelet-LHH	glrlm	GrayLevelVariance	0.29389380866946596
wavelet-LHH	glrlm	HighGrayLevelRunEmphasis	12.609752368658945
wavelet-LHH	glrlm	LongRunEmphasis	5.808692667716598
wavelet-LHH	glrlm	LongRunHighGrayLevelEmphasis	72.67339271682215
wavelet-LHH	glrlm	LongRunLowGrayLevelEmphasis	0.5060490451683968
